Abd,sample,Species,Community,Curve,Tax_dis,Depth
4.03,A.5.C.60,Encephalitozoon intestinalis,A,5,C,60
4.03,A.5.C.60,Encephalitozoon intestinalis,A,5,C,60
4.03,A.5.C.60,Encephalitozoon intestinalis,A,5,C,60
4.03,A.5.C.60,Encephalitozoon intestinalis,A,5,C,60
3.762,A.5.C.60,Anoxybacillus flavithermus,A,5,C,60
3.762,A.5.C.60,Geobacillus thermocatenulatus,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Saccharomyces cerevisiae,A,5,C,60
3.685,A.5.C.60,Anoxybacillus gonensis,A,5,C,60
3.595,A.5.C.60,Archaeoglobus fulgidus,A,5,C,60
3.595,A.5.C.60,Ferroglobus placidus,A,5,C,60
3.493,A.5.C.60,Chlorobium limicola,A,5,C,60
3.493,A.5.C.60,Prosthecochloris aestuarii,A,5,C,60
3.378,A.5.C.60,Archaeoglobus veneficus,A,5,C,60
3.378,A.5.C.60,Chlorobium luteolum,A,5,C,60
3.251,A.5.C.60,Thermocrinis ruber,A,5,C,60
3.251,A.5.C.60,Hydrogenobacter thermophilus,A,5,C,60
3.11,A.5.C.60,Brucella melitensis,A,5,C,60
3.11,A.5.C.60,Brucella melitensis,A,5,C,60
3.11,A.5.C.60,Rhodobacter sphaeroides,A,5,C,60
3.11,A.5.C.60,Rhodobacter sphaeroides,A,5,C,60
2.957,A.5.C.60,Thermocrinis albus,A,5,C,60
2.957,A.5.C.60,Vibrio cholerae,A,5,C,60
2.957,A.5.C.60,Vibrio cholerae,A,5,C,60
2.79,A.5.C.60,Ensifer adhaerens,A,5,C,60
2.79,A.5.C.60,Agrobacterium radiobacter,A,5,C,60
2.79,A.5.C.60,Agrobacterium radiobacter,A,5,C,60
2.611,A.5.C.60,Celeribacter indicus,A,5,C,60
2.611,A.5.C.60,Antarctobacter heliothermus,A,5,C,60
2.418,A.5.C.60,Sinorhizobium fredii,A,5,C,60
2.418,A.5.C.60,Celeribacter marinus,A,5,C,60
2.213,A.5.C.60,Acetobacter aceti,A,5,C,60
2.213,A.5.C.60,Gluconacetobacter diazotrophicus,A,5,C,60
1.994,A.5.C.60,Taylorella asinigenitalis,A,5,C,60
1.994,A.5.C.60,Bordetella bronchiseptica,A,5,C,60
1.762,A.5.C.60,Acetobacter persici,A,5,C,60
1.762,A.5.C.60,Taylorella equigenitalis,A,5,C,60
1.517,A.5.C.60,Cronobacter sakazakii,A,5,C,60
1.517,A.5.C.60,Citrobacter koseri,A,5,C,60
1.258,A.5.C.60,Elizabethkingia meningoseptica,A,5,C,60
1.258,A.5.C.60,Chryseobacterium piperi,A,5,C,60
0.986,A.5.C.60,Cronobacter universalis,A,5,C,60
0.986,A.5.C.60,Elizabethkingia anophelis,A,5,C,60
0.7,A.5.C.60,Haloferax mediterranei,A,5,C,60
0.7,A.5.C.60,Halogeometricum borinquense,A,5,C,60
0.401,A.5.C.60,Gordonia bronchialis,A,5,C,60
0.401,A.5.C.60,Rhodococcus aetherivorans,A,5,C,60
0.089,A.5.C.60,Haloferax volcanii,A,5,C,60
0.089,A.5.C.60,Gordonia polyisoprenivorans,A,5,C,60
4.03,A.5.N.60,Cryptococcus neoformans,A,5,N,60
4.03,A.5.N.60,Cryptococcus neoformans,A,5,N,60
4.03,A.5.N.60,Cryptococcus neoformans,A,5,N,60
4.03,A.5.N.60,Cryptococcus neoformans,A,5,N,60
4.03,A.5.N.60,Cryptococcus neoformans,A,5,N,60
4.03,A.5.N.60,Cryptococcus neoformans,A,5,N,60
4.03,A.5.N.60,Cryptococcus neoformans,A,5,N,60
4.03,A.5.N.60,Cryptococcus neoformans,A,5,N,60
4.03,A.5.N.60,Cryptococcus neoformans,A,5,N,60
4.03,A.5.N.60,Cryptococcus neoformans,A,5,N,60
4.03,A.5.N.60,Cryptococcus neoformans,A,5,N,60
4.03,A.5.N.60,Cryptococcus neoformans,A,5,N,60
4.03,A.5.N.60,Cryptococcus neoformans,A,5,N,60
4.03,A.5.N.60,Cryptococcus neoformans,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
4.03,A.5.N.60,Saccharomyces cerevisiae,A,5,N,60
3.762,A.5.N.60,Encephalitozoon intestinalis,A,5,N,60
3.762,A.5.N.60,Encephalitozoon intestinalis,A,5,N,60
3.762,A.5.N.60,Encephalitozoon intestinalis,A,5,N,60
3.762,A.5.N.60,Encephalitozoon intestinalis,A,5,N,60
3.762,A.5.N.60,Encephalitozoon intestinalis,A,5,N,60
3.762,A.5.N.60,Encephalitozoon intestinalis,A,5,N,60
3.762,A.5.N.60,Encephalitozoon intestinalis,A,5,N,60
3.762,A.5.N.60,Encephalitozoon intestinalis,A,5,N,60
3.762,A.5.N.60,Encephalitozoon intestinalis,A,5,N,60
3.762,A.5.N.60,Encephalitozoon intestinalis,A,5,N,60
3.762,A.5.N.60,Encephalitozoon intestinalis,A,5,N,60
3.762,A.5.N.60,Anoxybacillus flavithermus,A,5,N,60
3.685,A.5.N.60,Anoxybacillus gonensis,A,5,N,60
3.685,A.5.N.60,Archaeoglobus fulgidus,A,5,N,60
3.595,A.5.N.60,Archaeoglobus veneficus,A,5,N,60
3.595,A.5.N.60,Ferroglobus placidus,A,5,N,60
3.493,A.5.N.60,Chlorobium limicola,A,5,N,60
3.493,A.5.N.60,Chlorobium luteolum,A,5,N,60
3.378,A.5.N.60,Prosthecochloris aestuarii,A,5,N,60
3.378,A.5.N.60,Thermocrinis ruber,A,5,N,60
3.251,A.5.N.60,Thermocrinis albus,A,5,N,60
3.251,A.5.N.60,Brucella melitensis,A,5,N,60
3.251,A.5.N.60,Brucella melitensis,A,5,N,60
3.11,A.5.N.60,Rhodobacter sphaeroides,A,5,N,60
3.11,A.5.N.60,Rhodobacter sphaeroides,A,5,N,60
3.11,A.5.N.60,Sinorhizobium fredii,A,5,N,60
2.957,A.5.N.60,Agrobacterium radiobacter,A,5,N,60
2.957,A.5.N.60,Agrobacterium radiobacter,A,5,N,60
2.957,A.5.N.60,Celeribacter indicus,A,5,N,60
2.79,A.5.N.60,Acetobacter persici,A,5,N,60
2.79,A.5.N.60,Gluconacetobacter diazotrophicus,A,5,N,60
2.611,A.5.N.60,Cronobacter sakazakii,A,5,N,60
2.611,A.5.N.60,Cronobacter universalis,A,5,N,60
2.418,A.5.N.60,Elizabethkingia anophelis,A,5,N,60
2.418,A.5.N.60,Haloferax mediterranei,A,5,N,60
2.213,A.5.N.60,Haloferax volcanii,A,5,N,60
2.213,A.5.N.60,Gordonia bronchialis,A,5,N,60
1.994,A.5.N.60,Gordonia polyisoprenivorans,A,5,N,60
1.994,A.5.N.60,Rhodococcus aetherivorans,A,5,N,60
4.03,A.5.R.60,Gordonia polyisoprenivorans,A,5,R,60
4.03,A.5.R.60,Bordetella bronchiseptica,A,5,R,60
3.762,A.5.R.60,Chlorobium limicola,A,5,R,60
3.762,A.5.R.60,Anoxybacillus gonensis,A,5,R,60
3.685,A.5.R.60,Haloferax volcanii,A,5,R,60
3.685,A.5.R.60,Taylorella asinigenitalis,A,5,R,60
3.595,A.5.R.60,Rhodococcus aetherivorans,A,5,R,60
3.595,A.5.R.60,Cryptococcus neoformans,A,5,R,60
3.595,A.5.R.60,Cryptococcus neoformans,A,5,R,60
3.595,A.5.R.60,Cryptococcus neoformans,A,5,R,60
3.595,A.5.R.60,Cryptococcus neoformans,A,5,R,60
3.595,A.5.R.60,Cryptococcus neoformans,A,5,R,60
3.595,A.5.R.60,Cryptococcus neoformans,A,5,R,60
3.595,A.5.R.60,Cryptococcus neoformans,A,5,R,60
3.595,A.5.R.60,Cryptococcus neoformans,A,5,R,60
3.595,A.5.R.60,Cryptococcus neoformans,A,5,R,60
3.595,A.5.R.60,Cryptococcus neoformans,A,5,R,60
3.595,A.5.R.60,Cryptococcus neoformans,A,5,R,60
3.595,A.5.R.60,Cryptococcus neoformans,A,5,R,60
3.595,A.5.R.60,Cryptococcus neoformans,A,5,R,60
3.595,A.5.R.60,Cryptococcus neoformans,A,5,R,60
3.493,A.5.R.60,Archaeoglobus fulgidus,A,5,R,60
3.493,A.5.R.60,Agrobacterium radiobacter,A,5,R,60
3.493,A.5.R.60,Agrobacterium radiobacter,A,5,R,60
3.378,A.5.R.60,Cronobacter sakazakii,A,5,R,60
3.378,A.5.R.60,Citrobacter koseri,A,5,R,60
3.251,A.5.R.60,Ensifer adhaerens,A,5,R,60
3.251,A.5.R.60,Gluconacetobacter diazotrophicus,A,5,R,60
3.11,A.5.R.60,Acetobacter persici,A,5,R,60
3.11,A.5.R.60,Elizabethkingia meningoseptica,A,5,R,60
2.957,A.5.R.60,Prosthecochloris aestuarii,A,5,R,60
2.957,A.5.R.60,Brucella melitensis,A,5,R,60
2.957,A.5.R.60,Brucella melitensis,A,5,R,60
2.79,A.5.R.60,Anoxybacillus flavithermus,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.79,A.5.R.60,Saccharomyces cerevisiae,A,5,R,60
2.611,A.5.R.60,Sinorhizobium fredii,A,5,R,60
2.611,A.5.R.60,Thermocrinis ruber,A,5,R,60
2.418,A.5.R.60,Elizabethkingia anophelis,A,5,R,60
2.418,A.5.R.60,Chryseobacterium piperi,A,5,R,60
2.213,A.5.R.60,Geobacillus thermocatenulatus,A,5,R,60
2.213,A.5.R.60,Rhodobacter sphaeroides,A,5,R,60
2.213,A.5.R.60,Rhodobacter sphaeroides,A,5,R,60
1.994,A.5.R.60,Encephalitozoon intestinalis,A,5,R,60
1.994,A.5.R.60,Encephalitozoon intestinalis,A,5,R,60
1.994,A.5.R.60,Encephalitozoon intestinalis,A,5,R,60
1.994,A.5.R.60,Encephalitozoon intestinalis,A,5,R,60
1.994,A.5.R.60,Encephalitozoon intestinalis,A,5,R,60
1.994,A.5.R.60,Encephalitozoon intestinalis,A,5,R,60
1.994,A.5.R.60,Encephalitozoon intestinalis,A,5,R,60
1.994,A.5.R.60,Encephalitozoon intestinalis,A,5,R,60
1.994,A.5.R.60,Encephalitozoon intestinalis,A,5,R,60
1.994,A.5.R.60,Encephalitozoon intestinalis,A,5,R,60
1.994,A.5.R.60,Encephalitozoon intestinalis,A,5,R,60
1.994,A.5.R.60,Taylorella equigenitalis,A,5,R,60
1.762,A.5.R.60,Halogeometricum borinquense,A,5,R,60
1.762,A.5.R.60,Haloferax mediterranei,A,5,R,60
1.517,A.5.R.60,Chlorobium luteolum,A,5,R,60
1.517,A.5.R.60,Hydrogenobacter thermophilus,A,5,R,60
1.258,A.5.R.60,Thermocrinis albus,A,5,R,60
1.258,A.5.R.60,Celeribacter marinus,A,5,R,60
0.986,A.5.R.60,Antarctobacter heliothermus,A,5,R,60
0.986,A.5.R.60,Vibrio cholerae,A,5,R,60
0.986,A.5.R.60,Vibrio cholerae,A,5,R,60
0.7,A.5.R.60,Archaeoglobus veneficus,A,5,R,60
0.7,A.5.R.60,Cronobacter universalis,A,5,R,60
0.401,A.5.R.60,Acetobacter aceti,A,5,R,60
0.401,A.5.R.60,Gordonia bronchialis,A,5,R,60
0.089,A.5.R.60,Celeribacter indicus,A,5,R,60
0.089,A.5.R.60,Ferroglobus placidus,A,5,R,60
4.03,A.5.V.60,Cryptococcus neoformans,A,5,V,60
4.03,A.5.V.60,Cryptococcus neoformans,A,5,V,60
4.03,A.5.V.60,Cryptococcus neoformans,A,5,V,60
4.03,A.5.V.60,Cryptococcus neoformans,A,5,V,60
4.03,A.5.V.60,Cryptococcus neoformans,A,5,V,60
4.03,A.5.V.60,Cryptococcus neoformans,A,5,V,60
4.03,A.5.V.60,Cryptococcus neoformans,A,5,V,60
4.03,A.5.V.60,Cryptococcus neoformans,A,5,V,60
4.03,A.5.V.60,Cryptococcus neoformans,A,5,V,60
4.03,A.5.V.60,Cryptococcus neoformans,A,5,V,60
4.03,A.5.V.60,Cryptococcus neoformans,A,5,V,60
4.03,A.5.V.60,Cryptococcus neoformans,A,5,V,60
4.03,A.5.V.60,Cryptococcus neoformans,A,5,V,60
4.03,A.5.V.60,Cryptococcus neoformans,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
4.03,A.5.V.60,Saccharomyces cerevisiae,A,5,V,60
3.762,A.5.V.60,Anoxybacillus flavithermus,A,5,V,60
3.762,A.5.V.60,Anoxybacillus gonensis,A,5,V,60
3.685,A.5.V.60,Encephalitozoon intestinalis,A,5,V,60
3.685,A.5.V.60,Encephalitozoon intestinalis,A,5,V,60
3.685,A.5.V.60,Encephalitozoon intestinalis,A,5,V,60
3.685,A.5.V.60,Encephalitozoon intestinalis,A,5,V,60
3.685,A.5.V.60,Encephalitozoon intestinalis,A,5,V,60
3.685,A.5.V.60,Encephalitozoon intestinalis,A,5,V,60
3.685,A.5.V.60,Encephalitozoon intestinalis,A,5,V,60
3.685,A.5.V.60,Encephalitozoon intestinalis,A,5,V,60
3.685,A.5.V.60,Encephalitozoon intestinalis,A,5,V,60
3.685,A.5.V.60,Encephalitozoon intestinalis,A,5,V,60
3.685,A.5.V.60,Encephalitozoon intestinalis,A,5,V,60
3.685,A.5.V.60,Geobacillus thermocatenulatus,A,5,V,60
3.595,A.5.V.60,Archaeoglobus fulgidus,A,5,V,60
3.595,A.5.V.60,Archaeoglobus veneficus,A,5,V,60
3.493,A.5.V.60,Chlorobium limicola,A,5,V,60
3.493,A.5.V.60,Chlorobium luteolum,A,5,V,60
3.378,A.5.V.60,Ferroglobus placidus,A,5,V,60
3.378,A.5.V.60,Prosthecochloris aestuarii,A,5,V,60
3.251,A.5.V.60,Thermocrinis ruber,A,5,V,60
3.251,A.5.V.60,Thermocrinis albus,A,5,V,60
3.11,A.5.V.60,Brucella melitensis,A,5,V,60
3.11,A.5.V.60,Brucella melitensis,A,5,V,60
3.11,A.5.V.60,Vibrio cholerae,A,5,V,60
3.11,A.5.V.60,Vibrio cholerae,A,5,V,60
2.957,A.5.V.60,Hydrogenobacter thermophilus,A,5,V,60
2.957,A.5.V.60,Rhodobacter sphaeroides,A,5,V,60
2.957,A.5.V.60,Rhodobacter sphaeroides,A,5,V,60
2.79,A.5.V.60,Ensifer adhaerens,A,5,V,60
2.79,A.5.V.60,Sinorhizobium fredii,A,5,V,60
2.611,A.5.V.60,Celeribacter indicus,A,5,V,60
2.611,A.5.V.60,Celeribacter marinus,A,5,V,60
2.418,A.5.V.60,Agrobacterium radiobacter,A,5,V,60
2.418,A.5.V.60,Agrobacterium radiobacter,A,5,V,60
2.418,A.5.V.60,Antarctobacter heliothermus,A,5,V,60
2.213,A.5.V.60,Acetobacter aceti,A,5,V,60
2.213,A.5.V.60,Acetobacter persici,A,5,V,60
1.994,A.5.V.60,Taylorella asinigenitalis,A,5,V,60
1.994,A.5.V.60,Taylorella equigenitalis,A,5,V,60
1.762,A.5.V.60,Gluconacetobacter diazotrophicus,A,5,V,60
1.762,A.5.V.60,Bordetella bronchiseptica,A,5,V,60
1.517,A.5.V.60,Cronobacter sakazakii,A,5,V,60
1.517,A.5.V.60,Cronobacter universalis,A,5,V,60
1.258,A.5.V.60,Elizabethkingia meningoseptica,A,5,V,60
1.258,A.5.V.60,Elizabethkingia anophelis,A,5,V,60
0.986,A.5.V.60,Citrobacter koseri,A,5,V,60
0.986,A.5.V.60,Chryseobacterium piperi,A,5,V,60
0.7,A.5.V.60,Haloferax mediterranei,A,5,V,60
0.7,A.5.V.60,Haloferax volcanii,A,5,V,60
0.401,A.5.V.60,Gordonia bronchialis,A,5,V,60
0.401,A.5.V.60,Gordonia polyisoprenivorans,A,5,V,60
0.089,A.5.V.60,Halogeometricum borinquense,A,5,V,60
0.089,A.5.V.60,Rhodococcus aetherivorans,A,5,V,60
2.379,B.1.O.60,Corynebacterium vitaeruminis,B,1,O,60
2.381,B.1.O.60,Corynebacterium mustelae,B,1,O,60
2.381,B.1.O.60,Lawsonella clevelandensis,B,1,O,60
2.381,B.1.O.60,Desulfurococcus kamchatkensis,B,1,O,60
2.381,B.1.O.60,Desulfurococcus mucosus,B,1,O,60
2.381,B.1.O.60,Staphylothermus hellenicus,B,1,O,60
2.381,B.1.O.60,Vibrio fluvialis,B,1,O,60
2.381,B.1.O.60,Vibrio fluvialis,B,1,O,60
2.381,B.1.O.60,Brucella ovis,B,1,O,60
2.381,B.1.O.60,Brucella ovis,B,1,O,60
2.381,B.1.O.60,Paracoccus denitrificans,B,1,O,60
2.381,B.1.O.60,Paracoccus denitrificans,B,1,O,60
2.381,B.1.O.60,Octadecabacter antarcticus,B,1,O,60
2.381,B.1.O.60,Octadecabacter temperatus,B,1,O,60
2.381,B.1.O.60,Planktomarina temperata,B,1,O,60
2.381,B.1.O.60,Chryseobacterium indologenes,B,1,O,60
2.381,B.1.O.60,Chryseobacterium gallinarum,B,1,O,60
2.381,B.1.O.60,Riemerella anatipestifer,B,1,O,60
2.381,B.1.O.60,Pseudarthrobacter sulfonivorans,B,1,O,60
2.381,B.1.O.60,Pseudarthrobacter sulfonivorans,B,1,O,60
2.381,B.1.O.60,Pseudarthrobacter phenanthrenivorans,B,1,O,60
2.381,B.1.O.60,Sinomonas atrocyanea,B,1,O,60
2.381,B.1.O.60,Agaricus bisporus,B,1,O,60
2.381,B.1.O.60,Agaricus bisporus,B,1,O,60
2.381,B.1.O.60,Agaricus bisporus,B,1,O,60
2.381,B.1.O.60,Agaricus bisporus,B,1,O,60
2.381,B.1.O.60,Agaricus bisporus,B,1,O,60
2.381,B.1.O.60,Agaricus bisporus,B,1,O,60
2.381,B.1.O.60,Agaricus bisporus,B,1,O,60
2.381,B.1.O.60,Agaricus bisporus,B,1,O,60
2.381,B.1.O.60,Agaricus bisporus,B,1,O,60
2.381,B.1.O.60,Agaricus bisporus,B,1,O,60
2.381,B.1.O.60,Agaricus bisporus,B,1,O,60
2.381,B.1.O.60,Agaricus bisporus,B,1,O,60
2.381,B.1.O.60,Agaricus bisporus,B,1,O,60
2.381,B.1.O.60,Komagataella phaffii,B,1,O,60
2.381,B.1.O.60,Komagataella phaffii,B,1,O,60
2.381,B.1.O.60,Komagataella phaffii,B,1,O,60
2.381,B.1.O.60,Komagataella phaffii,B,1,O,60
2.381,B.1.O.60,Encephalitozoon romaleae,B,1,O,60
2.381,B.1.O.60,Encephalitozoon romaleae,B,1,O,60
2.381,B.1.O.60,Encephalitozoon romaleae,B,1,O,60
2.381,B.1.O.60,Encephalitozoon romaleae,B,1,O,60
2.381,B.1.O.60,Encephalitozoon romaleae,B,1,O,60
2.381,B.1.O.60,Encephalitozoon romaleae,B,1,O,60
2.381,B.1.O.60,Encephalitozoon romaleae,B,1,O,60
2.381,B.1.O.60,Encephalitozoon romaleae,B,1,O,60
2.381,B.1.O.60,Encephalitozoon romaleae,B,1,O,60
2.381,B.1.O.60,Encephalitozoon romaleae,B,1,O,60
2.381,B.1.O.60,Encephalitozoon romaleae,B,1,O,60
2.381,B.1.O.60,Encephalitozoon romaleae,B,1,O,60
2.381,B.1.O.60,Encephalitozoon romaleae,B,1,O,60
2.381,B.1.O.60,Bordetella petrii,B,1,O,60
2.381,B.1.O.60,Bordetella flabilis,B,1,O,60
2.381,B.1.O.60,Achromobacter insolitus,B,1,O,60
2.381,B.1.O.60,Helicobacter cinaedi,B,1,O,60
2.381,B.1.O.60,Helicobacter bilis,B,1,O,60
2.381,B.1.O.60,Wolinella succinogenes,B,1,O,60
2.381,B.1.O.60,Wolinella succinogenes,B,1,O,60
2.381,B.1.O.60,Citrobacter farmeri,B,1,O,60
2.381,B.1.O.60,Kosakonia oryzae,B,1,O,60
2.381,B.1.O.60,Bifidobacterium breve,B,1,O,60
2.381,B.1.O.60,Bifidobacterium kashiwanohense,B,1,O,60
2.381,B.1.O.60,Gardnerella vaginalis,B,1,O,60
2.381,B.1.O.60,Bacillus amyloliquefaciens,B,1,O,60
2.381,B.1.O.60,Bacillus paralicheniformis,B,1,O,60
2.381,B.1.O.60,Aeribacillus pallidus,B,1,O,60
2.381,B.1.O.60,Halorhabdus utahensis,B,1,O,60
2.381,B.1.O.60,Halomicrobium mukohataei,B,1,O,60
2.381,B.1.O.60,Haloarcula marismortui,B,1,O,60
2.381,B.1.O.60,Haloarcula marismortui,B,1,O,60
2.381,B.1.O.60,Erythrobacter flavus,B,1,O,60
2.381,B.1.O.60,Erythrobacter gangjinensis,B,1,O,60
2.381,B.1.O.60,Erythrobacter gangjinensis,B,1,O,60
2.381,B.1.O.60,Altererythrobacter atlanticus,B,1,O,60
2.379,B.1.R.60,Bifidobacterium kashiwanohense,B,1,R,60
2.381,B.1.R.60,Agaricus bisporus,B,1,R,60
2.381,B.1.R.60,Agaricus bisporus,B,1,R,60
2.381,B.1.R.60,Agaricus bisporus,B,1,R,60
2.381,B.1.R.60,Agaricus bisporus,B,1,R,60
2.381,B.1.R.60,Agaricus bisporus,B,1,R,60
2.381,B.1.R.60,Agaricus bisporus,B,1,R,60
2.381,B.1.R.60,Agaricus bisporus,B,1,R,60
2.381,B.1.R.60,Agaricus bisporus,B,1,R,60
2.381,B.1.R.60,Agaricus bisporus,B,1,R,60
2.381,B.1.R.60,Agaricus bisporus,B,1,R,60
2.381,B.1.R.60,Agaricus bisporus,B,1,R,60
2.381,B.1.R.60,Agaricus bisporus,B,1,R,60
2.381,B.1.R.60,Agaricus bisporus,B,1,R,60
2.381,B.1.R.60,Pseudarthrobacter phenanthrenivorans,B,1,R,60
2.381,B.1.R.60,Staphylothermus hellenicus,B,1,R,60
2.381,B.1.R.60,Citrobacter amalonaticus,B,1,R,60
2.381,B.1.R.60,Encephalitozoon romaleae,B,1,R,60
2.381,B.1.R.60,Encephalitozoon romaleae,B,1,R,60
2.381,B.1.R.60,Encephalitozoon romaleae,B,1,R,60
2.381,B.1.R.60,Encephalitozoon romaleae,B,1,R,60
2.381,B.1.R.60,Encephalitozoon romaleae,B,1,R,60
2.381,B.1.R.60,Encephalitozoon romaleae,B,1,R,60
2.381,B.1.R.60,Encephalitozoon romaleae,B,1,R,60
2.381,B.1.R.60,Encephalitozoon romaleae,B,1,R,60
2.381,B.1.R.60,Encephalitozoon romaleae,B,1,R,60
2.381,B.1.R.60,Encephalitozoon romaleae,B,1,R,60
2.381,B.1.R.60,Encephalitozoon romaleae,B,1,R,60
2.381,B.1.R.60,Encephalitozoon romaleae,B,1,R,60
2.381,B.1.R.60,Encephalitozoon romaleae,B,1,R,60
2.381,B.1.R.60,Corynebacterium mustelae,B,1,R,60
2.381,B.1.R.60,Halorhabdus utahensis,B,1,R,60
2.381,B.1.R.60,Riemerella anatipestifer,B,1,R,60
2.381,B.1.R.60,Komagataella phaffii,B,1,R,60
2.381,B.1.R.60,Komagataella phaffii,B,1,R,60
2.381,B.1.R.60,Komagataella phaffii,B,1,R,60
2.381,B.1.R.60,Komagataella phaffii,B,1,R,60
2.381,B.1.R.60,Bifidobacterium breve,B,1,R,60
2.381,B.1.R.60,Erythrobacter gangjinensis,B,1,R,60
2.381,B.1.R.60,Erythrobacter gangjinensis,B,1,R,60
2.381,B.1.R.60,Haloarcula marismortui,B,1,R,60
2.381,B.1.R.60,Haloarcula marismortui,B,1,R,60
2.381,B.1.R.60,Brucella ovis,B,1,R,60
2.381,B.1.R.60,Brucella ovis,B,1,R,60
2.381,B.1.R.60,Lawsonella clevelandensis,B,1,R,60
2.381,B.1.R.60,Corynebacterium vitaeruminis,B,1,R,60
2.381,B.1.R.60,Erythrobacter flavus,B,1,R,60
2.381,B.1.R.60,Halomicrobium mukohataei,B,1,R,60
2.381,B.1.R.60,Bordetella flabilis,B,1,R,60
2.381,B.1.R.60,Bacillus amyloliquefaciens,B,1,R,60
2.381,B.1.R.60,Sinomonas atrocyanea,B,1,R,60
