"bin_id","sample.x","coverage","sample.y","rel_abd","Domain","Phylum","Class","Order","Family","Genus","Species"
"A.3.R.120-8K-bin.17","A.3.R.120",101,"A.3.R.120",0.0212992644925032,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Antarctobacter","Antarctobacter heliothermus_B"
"A.3.R.120-8K-bin.18","A.3.R.120",184,"A.3.R.120",0.0125209535139598,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.3.R.120-8K-bin.19","A.3.R.120",196,"A.3.R.120",0.0177788166437495,"Archaea","Halobacterota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Ferroglobus","Ferroglobus placidus"
"A.3.R.120-8K-bin.2","A.3.R.120",196,"A.3.R.120",0.0177788166437495,"Archaea","Halobacterota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Ferroglobus","Ferroglobus placidus"
"A.3.R.120-8K-bin.20","A.3.R.120",198,"A.3.R.120",0.0204928368651411,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium luteolum"
"A.3.R.120-8K-bin.21","A.3.R.120",144,"A.3.R.120",0.0215862267261316,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"A.3.R.120-8K-bin.22","A.3.R.120",144,"A.3.R.120",0.0212831809405676,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"A.3.R.120-8K-bin.23","A.3.R.120",69,"A.3.R.120",0.014940969739347,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Bordetella","Bordetella pertussis"
"A.3.R.120-8K-bin.24","A.3.R.120",76,"A.3.R.120",0.0131640039207533,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio cholerae"
"A.3.R.120-8K-bin.25","A.3.R.120",184,"A.3.R.120",0.0125209535139598,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.3.R.120-8K-bin.26","A.3.R.120",178,"A.3.R.120",0.0117819934702612,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis ruber"
"A.3.R.120-8K-bin.27","A.3.R.120",114,"A.3.R.120",0.0184282254702978,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter aceti_B"
"A.3.R.120-8K-bin.28","A.3.R.120",198,"A.3.R.120",0.0204928368651411,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium luteolum"
"A.3.R.120-8K-bin.29","A.3.R.120",76,"A.3.R.120",0.0131640039207533,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio cholerae"
"A.3.R.120-8K-bin.3","A.3.R.120",101,"A.3.R.120",0.0214134327109063,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Antarctobacter","Antarctobacter heliothermus_B"
"A.3.R.120-8K-bin.30","A.3.R.120",144,"A.3.R.120",0.0215862267261316,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"A.3.R.120-8K-bin.31","A.3.R.120",55,"A.3.R.120",0.00719933118424301,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter_A","Celeribacter_A marinus"
"A.3.R.120-8K-bin.32","A.3.R.120",152,"A.3.R.120",0.0121664320287553,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Hydrogenobacter","Hydrogenobacter thermophilus"
"A.3.R.120-8K-bin.33","A.3.R.120",55,"A.3.R.120",0.00719933118424301,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter_A","Celeribacter_A marinus"
"A.3.R.120-8K-bin.34","A.3.R.120",184,"A.3.R.120",0.0125209535139598,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.3.R.120-8K-bin.35","A.3.R.120",152,"A.3.R.120",0.0121664320287553,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Hydrogenobacter","Hydrogenobacter thermophilus"
"A.3.R.120-8K-bin.36","A.3.R.120",184,"A.3.R.120",0.0125209535139598,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.3.R.120-8K-bin.37","A.3.R.120",114,"A.3.R.120",0.0182073974688773,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter aceti_B"
"A.3.R.120-8K-bin.38","A.3.R.120",164,"A.3.R.120",0.0224839139271968,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter persici"
"A.3.R.120-8K-bin.39","A.3.R.120",164,"A.3.R.120",0.0224839139271968,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter persici"
"A.3.R.120-8K-bin.4","A.3.R.120",76,"A.3.R.120",0.0131640039207533,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio cholerae"
"A.3.R.120-8K-bin.40","A.3.R.120",76,"A.3.R.120",0.0131640039207533,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio cholerae"
"A.3.R.120-8K-bin.41","A.3.R.120",130,"A.3.R.120",0.0185011264611438,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Geobacillus","Geobacillus thermocatenulatus"
"A.3.R.120-8K-bin.42","A.3.R.120",130,"A.3.R.120",0.0185011264611438,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Geobacillus","Geobacillus thermocatenulatus"
"A.3.R.120-8K-bin.43","A.3.R.120",116,"A.3.R.120",0.0197234430744638,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter aceti_B"
"A.3.R.120-8K-bin.44","A.3.R.120",196,"A.3.R.120",0.0177788166437495,"Archaea","Halobacterota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Ferroglobus","Ferroglobus placidus"
"A.3.R.120-8K-bin.45","A.3.R.120",144,"A.3.R.120",0.0215862267261316,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"A.3.R.120-8K-bin.46","A.3.R.120",152,"A.3.R.120",0.0121664320287553,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Hydrogenobacter","Hydrogenobacter thermophilus"
"A.3.R.120-8K-bin.47","A.3.R.120",130,"A.3.R.120",0.0185011264611438,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Geobacillus","Geobacillus thermocatenulatus"
"A.3.R.120-8K-bin.48","A.3.R.120",178,"A.3.R.120",0.0117819934702612,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis ruber"
"A.3.R.120-8K-bin.49","A.3.R.120",130,"A.3.R.120",0.0185011264611438,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Geobacillus","Geobacillus thermocatenulatus"
"A.3.R.120-8K-bin.5","A.3.R.120",55,"A.3.R.120",0.00719933118424301,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter_A","Celeribacter_A marinus"
"A.3.R.120-8K-bin.50","A.3.R.120",101,"A.3.R.120",0.0214741835366112,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Antarctobacter","Antarctobacter heliothermus_B"
"A.3.R.120-8K-bin.6","A.3.R.120",115,"A.3.R.120",0.0190069083355625,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter aceti_B"
"A.3.R.120-8K-bin.7","A.3.R.120",101,"A.3.R.120",0.0211960630898242,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Antarctobacter","Antarctobacter heliothermus_B"
"A.3.R.120-8K-bin.8","A.3.R.120",178,"A.3.R.120",0.0123194091079688,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis ruber"
"A.3.R.120-8K-bin.9","A.3.R.120",139,"A.3.R.120",0.0120514054653526,"Archaea","Halobacterota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Archaeoglobus","Archaeoglobus fulgidus"
"A.3.R.120-DT-bin.1","A.3.R.120",162,"A.3.R.120",0.0229837123869575,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter persici"
"A.3.R.120-DT-bin.10","A.3.R.120",75,"A.3.R.120",0.0136497438561019,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio cholerae"
"A.3.R.120-DT-bin.11","A.3.R.120",19,"A.3.R.120",0.00271015350216968,"Archaea","Halobacterota","Halobacteria","Halobacteriales","Haloferacaceae","Halogeometricum","Halogeometricum borinquense"
"A.3.R.120-DT-bin.12","A.3.R.120",119,"A.3.R.120",0.0309456372694532,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Gordonia","Gordonia polyisoprenivorans"
"A.3.R.120-DT-bin.13","A.3.R.120",132,"A.3.R.120",0.0357900781134784,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Rhodococcus","Rhodococcus aetherivorans"
"A.3.R.120-DT-bin.15","A.3.R.120",88,"A.3.R.120",0.010848272446103,"Archaea","Halobacterota","Halobacteria","Halobacteriales","Haloferacaceae","Haloferax","Haloferax volcanii"
"A.3.R.120-DT-bin.17","A.3.R.120",147,"A.3.R.120",0.036415386612463,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Gordonia","Gordonia bronchialis"
"A.3.R.120-DT-bin.18","A.3.R.120",85,"A.3.R.120",0.0231836317708618,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Bordetella","Bordetella pertussis"
"A.3.R.120-DT-bin.19","A.3.R.120",105,"A.3.R.120",0.0204523446481177,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter_A","Rhodobacter_A sphaeroides"
"A.3.R.120-DT-bin.2","A.3.R.120",150,"A.3.R.120",0.0122584832798852,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Hydrogenobacter","Hydrogenobacter thermophilus"
"A.3.R.120-DT-bin.20","A.3.R.120",89,"A.3.R.120",0.0105968023615388,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Anoxybacillus","Anoxybacillus flavithermus"
"A.3.R.120-DT-bin.21","A.3.R.120",54,"A.3.R.120",0.00683710959438124,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter_A","Celeribacter_A marinus"
"A.3.R.120-DT-bin.22","A.3.R.120",94,"A.3.R.120",0.0179351187681559,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter","Celeribacter indicus"
"A.3.R.120-DT-bin.23","A.3.R.120",180,"A.3.R.120",0.0126170381532436,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.3.R.120-DT-bin.24","A.3.R.120",146,"A.3.R.120",0.0238214987738708,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"A.3.R.120-DT-bin.25","A.3.R.120",101,"A.3.R.120",0.022781617973491,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Antarctobacter","Antarctobacter heliothermus_B"
"A.3.R.120-DT-bin.26","A.3.R.120",192,"A.3.R.120",0.0179229936033547,"Archaea","Halobacterota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Ferroglobus","Ferroglobus placidus"
"A.3.R.120-DT-bin.3","A.3.R.120",111,"A.3.R.120",0.0203334680323863,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter aceti_B"
"A.3.R.120-DT-bin.4","A.3.R.120",47,"A.3.R.120",0.00730499095366871,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Gluconacetobacter","Gluconacetobacter diazotrophicus"
"A.3.R.120-DT-bin.5","A.3.R.120",128,"A.3.R.120",0.0195113068578457,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Geobacillus","Geobacillus thermocatenulatus"
"A.3.R.120-DT-bin.6","A.3.R.120",182,"A.3.R.120",0.017898168265937,"Archaea","Halobacterota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Archaeoglobus_C","Archaeoglobus_C veneficus"
"A.3.R.120-DT-bin.7","A.3.R.120",175,"A.3.R.120",0.0119900629649391,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis ruber"
"A.3.R.120-DT-bin.8","A.3.R.120",18,"A.3.R.120",0.00215091256781998,"Archaea","Halobacterota","Halobacteria","Halobacteriales","Haloferacaceae","Haloferax","Haloferax mediterranei"
"A.3.R.120-DT-bin.9","A.3.R.120",137,"A.3.R.120",0.0137906457711938,"Archaea","Halobacterota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Archaeoglobus","Archaeoglobus fulgidus"
"A.3.R.120-MM-bin.1","A.3.R.120",129,"A.3.R.120",0.0186567202425893,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Geobacillus","Geobacillus thermocatenulatus"
"A.3.R.120-MM-bin.2","A.3.R.120",101,"A.3.R.120",0.0215691348271575,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Antarctobacter","Antarctobacter heliothermus_B"
"A.3.R.120-MM-bin.3","A.3.R.120",167,"A.3.R.120",0.0298224136696391,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium fredii_A"
"A.3.R.120-MM-bin.4","A.3.R.120",40,"A.3.R.120",0.00476302307075524,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium limicola"
"A.3.R.120-MM-bin.5","A.3.R.120",184,"A.3.R.120",0.012274708500413,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.3.R.120-MM-bin.6","A.3.R.120",134,"A.3.R.120",0.036246200979615,"Bacteria","Actinobacteriota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Rhodococcus","Rhodococcus aetherivorans"
"A.3.R.120-MM-bin.7","A.3.R.120",25,"A.3.R.120",0.0027901045888382,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Prosthecochloris","Prosthecochloris aestuarii"
"A.3.R.180-8K-bin.1","A.3.R.180",79,"A.3.R.180",0.00722632211203188,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter persici"
"A.3.R.180-8K-bin.10","A.3.R.180",109,"A.3.R.180",0.00946023672817076,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter_A","Celeribacter_A marinus"
"A.3.R.180-8K-bin.11","A.3.R.180",47,"A.3.R.180",0.00285591066834897,"Archaea","Halobacterota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Ferroglobus","Ferroglobus placidus"
"A.3.R.180-8K-bin.12","A.3.R.180",178,"A.3.R.180",0.00807657079295141,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.3.R.180-8K-bin.13","A.3.R.180",219,"A.3.R.180",0.0116666010270218,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Hydrogenobacter","Hydrogenobacter thermophilus"
"A.3.R.180-8K-bin.14","A.3.R.180",79,"A.3.R.180",0.00722632211203188,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter persici"
"A.3.R.180-8K-bin.15","A.3.R.180",69,"A.3.R.180",0.00472012102672716,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium luteolum"
"A.3.R.180-8K-bin.16","A.3.R.180",109,"A.3.R.180",0.00946023672817076,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter_A","Celeribacter_A marinus"
"A.3.R.180-8K-bin.17","A.3.R.180",219,"A.3.R.180",0.0116666010270218,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Hydrogenobacter","Hydrogenobacter thermophilus"
"A.3.R.180-8K-bin.18","A.3.R.180",193,"A.3.R.180",0.00848975888483427,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis ruber"
"A.3.R.180-8K-bin.19","A.3.R.180",79,"A.3.R.180",0.00722632211203188,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter persici"
"A.3.R.180-8K-bin.2","A.3.R.180",47,"A.3.R.180",0.00285591066834897,"Archaea","Halobacterota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Ferroglobus","Ferroglobus placidus"
"A.3.R.180-8K-bin.20","A.3.R.180",320,"A.3.R.180",0.0451041138934895,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Bordetella","Bordetella pertussis"
"A.3.R.180-8K-bin.21","A.3.R.180",265,"A.3.R.180",0.0305404517242024,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio cholerae"
"A.3.R.180-8K-bin.22","A.3.R.180",193,"A.3.R.180",0.00848975888483427,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis ruber"
"A.3.R.180-8K-bin.23","A.3.R.180",178,"A.3.R.180",0.00807657079295141,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.3.R.180-8K-bin.24","A.3.R.180",193,"A.3.R.180",0.00848975888483427,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis ruber"
"A.3.R.180-8K-bin.25","A.3.R.180",226,"A.3.R.180",0.0245092822652341,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter aceti_B"
"A.3.R.180-8K-bin.26","A.3.R.180",272,"A.3.R.180",0.02580104158644,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Geobacillus","Geobacillus thermocatenulatus"
"A.3.R.180-8K-bin.27","A.3.R.180",285,"A.3.R.180",0.0284432109043122,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"A.3.R.180-8K-bin.28","A.3.R.180",90,"A.3.R.180",0.00869839462095583,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Gluconacetobacter","Gluconacetobacter diazotrophicus"
"A.3.R.180-8K-bin.29","A.3.R.180",272,"A.3.R.180",0.02580104158644,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Geobacillus","Geobacillus thermocatenulatus"
"A.3.R.180-8K-bin.3","A.3.R.180",226,"A.3.R.180",0.0245092822652341,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter aceti_B"
"A.3.R.180-8K-bin.30","A.3.R.180",219,"A.3.R.180",0.0116666010270218,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Hydrogenobacter","Hydrogenobacter thermophilus"
"A.3.R.180-8K-bin.31","A.3.R.180",69,"A.3.R.180",0.00472012102672716,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium luteolum"
"A.3.R.180-8K-bin.32","A.3.R.180",219,"A.3.R.180",0.0116666010270218,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Hydrogenobacter","Hydrogenobacter thermophilus"
"A.3.R.180-8K-bin.33","A.3.R.180",178,"A.3.R.180",0.00807657079295141,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.3.R.180-8K-bin.34","A.3.R.180",320,"A.3.R.180",0.0426976528457464,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Bordetella","Bordetella pertussis"
"A.3.R.180-8K-bin.35","A.3.R.180",69,"A.3.R.180",0.00472012102672716,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium luteolum"
"A.3.R.180-8K-bin.36","A.3.R.180",265,"A.3.R.180",0.0305404517242024,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio cholerae"
"A.3.R.180-8K-bin.37","A.3.R.180",272,"A.3.R.180",0.02580104158644,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Geobacillus","Geobacillus thermocatenulatus"
"A.3.R.180-8K-bin.38","A.3.R.180",69,"A.3.R.180",0.00472012102672716,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium luteolum"
"A.3.R.180-8K-bin.39","A.3.R.180",226,"A.3.R.180",0.0244082366570811,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter aceti_B"
"A.3.R.180-8K-bin.4","A.3.R.180",109,"A.3.R.180",0.00946023672817076,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter_A","Celeribacter_A marinus"
"A.3.R.180-8K-bin.40","A.3.R.180",47,"A.3.R.180",0.00285591066834897,"Archaea","Halobacterota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Ferroglobus","Ferroglobus placidus"
"A.3.R.180-8K-bin.41","A.3.R.180",257,"A.3.R.180",0.0356843831873686,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Antarctobacter","Antarctobacter heliothermus_B"
"A.3.R.180-8K-bin.42","A.3.R.180",272,"A.3.R.180",0.02580104158644,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Geobacillus","Geobacillus thermocatenulatus"
"A.3.R.180-8K-bin.43","A.3.R.180",79,"A.3.R.180",0.00722632211203188,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter persici"
"A.3.R.180-8K-bin.44","A.3.R.180",47,"A.3.R.180",0.00285591066834897,"Archaea","Halobacterota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Ferroglobus","Ferroglobus placidus"
"A.3.R.180-8K-bin.45","A.3.R.180",109,"A.3.R.180",0.00946023672817076,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter_A","Celeribacter_A marinus"
