Bin Id	Community	Abundance_distribution	Taxonomic_distribution	Depth	Pipeline	Marker lineage	Completeness	Contamination	Strain heterogeneity
C.4.C.60-DT-bin.17	C	4	C	60	DT	p__Cyanobacteria (UID2189)	96.44	3.85	50
C.4.C.60-DT-bin.18	C	4	C	60	DT	o__Chlamydiales (UID2994)	98.22	0.89	0
C.4.C.60-DT-bin.2	C	4	C	60	DT	f__Spirochaetaceae (UID2512)	60.78	8.06	6.25
C.4.C.60-DT-bin.3	C	4	C	60	DT	c__Alphaproteobacteria (UID3422)	99.32	1.44	28.57
C.4.C.60-DT-bin.4	C	4	C	60	DT	p__Cyanobacteria (UID2189)	98.67	0.52	66.67
C.4.C.60-DT-bin.5	C	4	C	60	DT	g__Bacillus (UID864)	96.17	3.41	13.89
C.4.C.60-DT-bin.6	C	4	C	60	DT	c__Alphaproteobacteria (UID3422)	99.68	0.15	40
C.4.C.60-DT-bin.7	C	4	C	60	DT	p__Euryarchaeota (UID49)	100	1.05	0
C.4.C.60-DT-bin.8	C	4	C	60	DT	c__Alphaproteobacteria (UID3422)	99.82	0.03	100
C.4.C.60-DT-bin.9	C	4	C	60	DT	p__Euryarchaeota (UID49)	98.79	0	0
C.4.C.60-MM-bin.1	C	4	C	60	MM	f__Rhodobacteraceae (UID3340)	99.29	0.61	0
C.4.C.60-MM-bin.10	C	4	C	60	MM	p__Cyanobacteria (UID2189)	92.7	0.22	100
C.4.C.60-MM-bin.11	C	4	C	60	MM	g__Bacillus (UID864)	41.8	3.63	13.33
C.4.C.60-MM-bin.12	C	4	C	60	MM	c__Alphaproteobacteria (UID3422)	99.68	0.35	100
C.4.C.60-MM-bin.13	C	4	C	60	MM	f__Rhodobacteraceae (UID3340)	98.41	0	0
C.4.C.60-MM-bin.14	C	4	C	60	MM	f__Spirochaetaceae (UID2512)	69.45	5.69	26.67
C.4.C.60-MM-bin.15	C	4	C	60	MM	f__Spirochaetaceae (UID2512)	93.97	6.54	17.65
C.4.C.60-MM-bin.16	C	4	C	60	MM	p__Cyanobacteria (UID2189)	99.56	0.74	0
C.4.C.60-MM-bin.17	C	4	C	60	MM	o__Burkholderiales (UID4002)	93.83	1.27	25
C.4.C.60-MM-bin.2	C	4	C	60	MM	o__Chlamydiales (UID2994)	97.22	0.21	100
C.4.C.60-MM-bin.3	C	4	C	60	MM	f__Spirochaetaceae (UID2512)	86.68	5.32	41.67
C.4.C.60-MM-bin.4	C	4	C	60	MM	k__Bacteria (UID2993)	98.98	0	0
C.4.C.60-MM-bin.5	C	4	C	60	MM	c__Alphaproteobacteria (UID3422)	99.7	0.11	100
C.4.C.60-MM-bin.6	C	4	C	60	MM	p__Cyanobacteria (UID2189)	98.59	0.67	50
C.4.C.60-MM-bin.7	C	4	C	60	MM	c__Alphaproteobacteria (UID3422)	98.7	0.92	0
C.4.C.60-MM-bin.8	C	4	C	60	MM	f__Rhodobacteraceae (UID3340)	98.79	0.48	0
C.4.C.60-MM-bin.9	C	4	C	60	MM	o__Burkholderiales (UID4001)	99.47	2.4	0
C.4.N.60-8K-bin.1	C	4	N	60	8K	k__Archaea (UID146)	71.3	0	0
C.4.N.60-8K-bin.10	C	4	N	60	8K	k__Archaea (UID146)	71.3	0	0
C.4.N.60-8K-bin.11	C	4	N	60	8K	k__Archaea (UID146)	78.25	1.47	50
C.4.N.60-8K-bin.12	C	4	N	60	8K	p__Euryarchaeota (UID49)	99.18	0	0
C.4.N.60-8K-bin.13	C	4	N	60	8K	f__Rhodobacteraceae (UID3340)	96.89	0.61	0
C.4.N.60-8K-bin.14	C	4	N	60	8K	k__Archaea (UID146)	75.31	1.47	50
C.4.N.60-8K-bin.15	C	4	N	60	8K	p__Euryarchaeota (UID49)	95.42	0	0
C.4.N.60-8K-bin.16	C	4	N	60	8K	k__Bacteria (UID209)	93.1	0.47	0
C.4.N.60-8K-bin.17	C	4	N	60	8K	f__Rhodobacteraceae (UID3340)	98.11	0.61	0
C.4.N.60-8K-bin.18	C	4	N	60	8K	p__Euryarchaeota (UID49)	99.84	0	0
C.4.N.60-8K-bin.19	C	4	N	60	8K	k__Archaea (UID146)	75.31	1.47	50
C.4.N.60-8K-bin.2	C	4	N	60	8K	g__Bacillus (UID864)	97.1	0	0
C.4.N.60-8K-bin.20	C	4	N	60	8K	p__Euryarchaeota (UID49)	99.18	0	0
C.4.N.60-8K-bin.21	C	4	N	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.4.N.60-8K-bin.22	C	4	N	60	8K	g__Bacillus (UID864)	97.1	0	0
C.4.N.60-8K-bin.23	C	4	N	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.4.N.60-8K-bin.24	C	4	N	60	8K	k__Bacteria (UID209)	99.33	1.75	0
C.4.N.60-8K-bin.25	C	4	N	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.4.N.60-8K-bin.26	C	4	N	60	8K	k__Archaea (UID146)	71.3	0	0
C.4.N.60-8K-bin.27	C	4	N	60	8K	g__Bacillus (UID864)	97.1	0	0
C.4.N.60-8K-bin.28	C	4	N	60	8K	k__Archaea (UID146)	75.31	1.47	50
C.4.N.60-8K-bin.29	C	4	N	60	8K	k__Bacteria (UID209)	95.82	0	0
C.4.N.60-8K-bin.3	C	4	N	60	8K	f__Rhodobacteraceae (UID3340)	98.11	0.61	0
C.4.N.60-8K-bin.30	C	4	N	60	8K	k__Bacteria (UID3187)	99.14	2.63	0
C.4.N.60-8K-bin.31	C	4	N	60	8K	k__Bacteria (UID209)	93.1	0.47	0
C.4.N.60-8K-bin.32	C	4	N	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.4.N.60-8K-bin.33	C	4	N	60	8K	k__Bacteria (UID209)	99.33	1.75	0
C.4.N.60-8K-bin.34	C	4	N	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.4.N.60-8K-bin.35	C	4	N	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.4.N.60-8K-bin.36	C	4	N	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.4.N.60-8K-bin.37	C	4	N	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.4.N.60-8K-bin.38	C	4	N	60	8K	g__Bacillus (UID864)	97.1	0	0
C.4.N.60-8K-bin.39	C	4	N	60	8K	k__Bacteria (UID209)	93.1	0.47	0
C.4.N.60-8K-bin.4	C	4	N	60	8K	k__Bacteria (UID209)	99.33	1.75	0
C.4.N.60-8K-bin.5	C	4	N	60	8K	p__Euryarchaeota (UID49)	99.18	0	0
C.4.N.60-8K-bin.6	C	4	N	60	8K	k__Bacteria (UID3187)	99.14	2.63	0
C.4.N.60-8K-bin.7	C	4	N	60	8K	f__Rhodobacteraceae (UID3340)	98.11	0.61	0
C.4.N.60-8K-bin.8	C	4	N	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.4.N.60-8K-bin.9	C	4	N	60	8K	k__Archaea (UID146)	71.3	0	0
C.4.N.60-DT-bin.1	C	4	N	60	DT	f__Spirochaetaceae (UID2512)	100	0	0
C.4.N.60-DT-bin.10	C	4	N	60	DT	f__Spirochaetaceae (UID2512)	100	1.34	33.33
C.4.N.60-DT-bin.11	C	4	N	60	DT	f__Enterobacteriaceae (UID5103)	97.64	0.39	0
C.4.N.60-DT-bin.12	C	4	N	60	DT	k__Bacteria (UID3187)	99.14	2.63	0
C.4.N.60-DT-bin.13	C	4	N	60	DT	k__Bacteria (UID209)	94.83	0.47	0
C.4.N.60-DT-bin.14	C	4	N	60	DT	o__Rhizobiales (UID3450)	99.85	0.25	0
C.4.N.60-DT-bin.15	C	4	N	60	DT	c__Alphaproteobacteria (UID3422)	58.77	11.25	4.94
C.4.N.60-DT-bin.16	C	4	N	60	DT	p__Euryarchaeota (UID49)	99.35	0	0
C.4.N.60-DT-bin.17	C	4	N	60	DT	g__Bacillus (UID864)	99.59	0.65	0
C.4.N.60-DT-bin.18	C	4	N	60	DT	o__Burkholderiales (UID4001)	59.08	1.87	7.69
C.4.N.60-DT-bin.19	C	4	N	60	DT	f__Enterobacteriaceae (UID5054)	99.87	1.35	42.31
C.4.N.60-DT-bin.2	C	4	N	60	DT	k__Bacteria (UID209)	100	1.93	0
C.4.N.60-DT-bin.20	C	4	N	60	DT	f__Rhodobacteraceae (UID3340)	99.29	1.52	20
C.4.N.60-DT-bin.21	C	4	N	60	DT	f__Rhodobacteraceae (UID3340)	98.41	0.02	100
C.4.N.60-DT-bin.22	C	4	N	60	DT	c__Alphaproteobacteria (UID3422)	89.19	41.07	2.06
C.4.N.60-DT-bin.23	C	4	N	60	DT	k__Bacteria (UID203)	96.55	12.07	71.43
C.4.N.60-DT-bin.24	C	4	N	60	DT	p__Cyanobacteria (UID2189)	99.44	0.41	100
C.4.N.60-DT-bin.3	C	4	N	60	DT	o__Rhizobiales (UID3447)	100	0.8	0
C.4.N.60-DT-bin.4	C	4	N	60	DT	f__Spirochaetaceae (UID2512)	99.19	0.43	50
C.4.N.60-DT-bin.5	C	4	N	60	DT	g__Streptomyces (UID2052)	99.91	0.36	0
C.4.N.60-DT-bin.6	C	4	N	60	DT	p__Euryarchaeota (UID49)	99.84	0.65	0
C.4.N.60-DT-bin.7	C	4	N	60	DT	k__Archaea (UID146)	92.65	1.47	0
C.4.N.60-DT-bin.8	C	4	N	60	DT	p__Cyanobacteria (UID2189)	94.2	2.89	12.5
C.4.N.60-DT-bin.9	C	4	N	60	DT	k__Archaea (UID146)	96.51	2.21	33.33
C.4.N.60-MM-bin.1	C	4	N	60	MM	p__Cyanobacteria (UID2189)	99.56	0.74	0
C.4.N.60-MM-bin.10	C	4	N	60	MM	g__Bacillus (UID864)	99.59	0.04	0
C.4.N.60-MM-bin.11	C	4	N	60	MM	k__Bacteria (UID209)	84.63	10.16	0
C.4.N.60-MM-bin.12	C	4	N	60	MM	p__Cyanobacteria (UID2189)	98.12	0.56	0
C.4.N.60-MM-bin.13	C	4	N	60	MM	f__Rhodobacteraceae (UID3340)	98.41	0	0
C.4.N.60-MM-bin.14	C	4	N	60	MM	f__Spirochaetaceae (UID2512)	100	0	0
C.4.N.60-MM-bin.15	C	4	N	60	MM	g__Streptomyces (UID2052)	99.44	0	0
C.4.N.60-MM-bin.16	C	4	N	60	MM	p__Cyanobacteria (UID2189)	94.04	0.52	100
C.4.N.60-MM-bin.17	C	4	N	60	MM	f__Spirochaetaceae (UID2512)	97.58	0	0
C.4.N.60-MM-bin.18	C	4	N	60	MM	c__Alphaproteobacteria (UID3422)	99.68	0.92	0
C.4.N.60-MM-bin.2	C	4	N	60	MM	c__Alphaproteobacteria (UID3422)	99.68	0.02	0
C.4.N.60-MM-bin.3	C	4	N	60	MM	f__Rhodobacteraceae (UID3340)	99.29	0.65	33.33
C.4.N.60-MM-bin.4	C	4	N	60	MM	f__Enterobacteriaceae (UID5054)	98.74	4.01	34.62
C.4.N.60-MM-bin.5	C	4	N	60	MM	o__Rhizobiales (UID3450)	91.4	7.96	16.67
C.4.N.60-MM-bin.6	C	4	N	60	MM	k__Bacteria (UID209)	68.76	7.52	0
C.4.N.60-MM-bin.7	C	4	N	60	MM	o__Rhizobiales (UID3447)	94.52	5.8	16
C.4.N.60-MM-bin.8	C	4	N	60	MM	o__Burkholderiales (UID4001)	99.15	1.8	0
C.4.N.60-MM-bin.9	C	4	N	60	MM	f__Spirochaetaceae (UID2512)	100	0	0
C.4.V.60-8K-bin.1	C	4	V	60	8K	f__Rhodobacteraceae (UID3340)	94.77	0.61	0
C.4.V.60-8K-bin.10	C	4	V	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.4.V.60-8K-bin.11	C	4	V	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.4.V.60-8K-bin.12	C	4	V	60	8K	f__Rhodobacteraceae (UID3340)	94.77	0.61	0
C.4.V.60-8K-bin.2	C	4	V	60	8K	k__Bacteria (UID3187)	83.76	0	0
C.4.V.60-8K-bin.3	C	4	V	60	8K	k__Bacteria (UID3187)	97.44	0	0
C.4.V.60-8K-bin.4	C	4	V	60	8K	k__Bacteria (UID3187)	83.76	0	0
C.4.V.60-8K-bin.5	C	4	V	60	8K	f__Rhodobacteraceae (UID3340)	96.89	0.61	0
C.4.V.60-8K-bin.6	C	4	V	60	8K	f__Rhodobacteraceae (UID3340)	94.77	0.61	0
C.4.V.60-8K-bin.7	C	4	V	60	8K	k__Bacteria (UID3187)	83.76	0	0
C.4.V.60-8K-bin.8	C	4	V	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.4.V.60-8K-bin.9	C	4	V	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.4.V.60-DT-bin.1	C	4	V	60	DT	g__Streptomyces (UID2052)	89.64	0.6	0
C.4.V.60-DT-bin.10	C	4	V	60	DT	p__Cyanobacteria (UID2189)	94.34	3.56	15.79
C.4.V.60-DT-bin.11	C	4	V	60	DT	c__Alphaproteobacteria (UID3422)	95.48	5.19	13.04
C.4.V.60-DT-bin.12	C	4	V	60	DT	k__Archaea (UID2)	97.2	25.23	51.22
C.4.V.60-DT-bin.13	C	4	V	60	DT	p__Euryarchaeota (UID49)	100	2.61	25
C.4.V.60-DT-bin.14	C	4	V	60	DT	c__Alphaproteobacteria (UID3422)	99.68	0.43	0
C.4.V.60-DT-bin.15	C	4	V	60	DT	f__Rhodobacteraceae (UID3340)	99.29	1.52	20
C.4.V.60-DT-bin.16	C	4	V	60	DT	k__Bacteria (UID203)	96.55	8.97	56.25
C.4.V.60-DT-bin.17	C	4	V	60	DT	k__Bacteria (UID203)	100	4.86	17.86
C.4.V.60-DT-bin.18	C	4	V	60	DT	k__Bacteria (UID3187)	92.24	4.31	20
C.4.V.60-DT-bin.2	C	4	V	60	DT	p__Cyanobacteria (UID2189)	98.63	0.52	75
C.4.V.60-DT-bin.3	C	4	V	60	DT	f__Rhodobacteraceae (UID3340)	98.41	0.3	0
C.4.V.60-DT-bin.4	C	4	V	60	DT	f__Spirochaetaceae (UID2512)	62.07	2.52	75
C.4.V.60-DT-bin.5	C	4	V	60	DT	o__Burkholderiales (UID4001)	95.69	3.6	13.33
C.4.V.60-DT-bin.6	C	4	V	60	DT	f__Enterobacteriaceae (UID5103)	62.82	4	27.27
C.4.V.60-DT-bin.7	C	4	V	60	DT	f__Rhodobacteraceae (UID3340)	99.09	0.48	0
C.4.V.60-DT-bin.8	C	4	V	60	DT	c__Alphaproteobacteria (UID3422)	94.78	5.95	28.07
C.4.V.60-DT-bin.9	C	4	V	60	DT	p__Euryarchaeota (UID49)	77.88	3.27	60
C.4.V.60-MM-bin.1	C	4	V	60	MM	o__Chlamydiales (UID2994)	96.4	5.8	48.28
C.4.V.60-MM-bin.10	C	4	V	60	MM	k__Bacteria (UID3187)	99.15	0.85	0
C.4.V.60-MM-bin.11	C	4	V	60	MM	p__Cyanobacteria (UID2189)	94.26	0.74	75
C.4.V.60-MM-bin.12	C	4	V	60	MM	f__Spirochaetaceae (UID2512)	92.56	5.56	25
C.4.V.60-MM-bin.13	C	4	V	60	MM	f__Rhodobacteraceae (UID3340)	98.79	0.63	0
C.4.V.60-MM-bin.14	C	4	V	60	MM	k__Bacteria (UID203)	73.62	6.9	75
C.4.V.60-MM-bin.15	C	4	V	60	MM	f__Rhodobacteraceae (UID3340)	98.71	0.02	0
C.4.V.60-MM-bin.16	C	4	V	60	MM	f__Spirochaetaceae (UID2512)	88.9	4.98	33.33
C.4.V.60-MM-bin.17	C	4	V	60	MM	k__Bacteria (UID3187)	87.07	0.86	0
C.4.V.60-MM-bin.18	C	4	V	60	MM	p__Cyanobacteria (UID2189)	97.45	0.33	0
C.4.V.60-MM-bin.19	C	4	V	60	MM	k__Bacteria (UID2993)	98.98	0	0
C.4.V.60-MM-bin.2	C	4	V	60	MM	c__Alphaproteobacteria (UID3422)	98.76	0.92	0
C.4.V.60-MM-bin.3	C	4	V	60	MM	o__Burkholderiales (UID4001)	78.58	11.3	11.86
C.4.V.60-MM-bin.4	C	4	V	60	MM	p__Cyanobacteria (UID2189)	99.56	0.74	0
C.4.V.60-MM-bin.5	C	4	V	60	MM	c__Alphaproteobacteria (UID3422)	99.7	0.11	100
C.4.V.60-MM-bin.6	C	4	V	60	MM	f__Spirochaetaceae (UID2512)	46.38	2.72	37.5
C.4.V.60-MM-bin.7	C	4	V	60	MM	k__Bacteria (UID3187)	98.28	2.63	0
C.4.V.60-MM-bin.8	C	4	V	60	MM	f__Rhodobacteraceae (UID3340)	99.29	0.61	0
C.4.V.60-MM-bin.9	C	4	V	60	MM	c__Alphaproteobacteria (UID3422)	99.68	0	0
C.5.C.60-8K-bin.1	C	5	C	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.5.C.60-8K-bin.10	C	5	C	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.5.C.60-8K-bin.11	C	5	C	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.5.C.60-8K-bin.12	C	5	C	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.5.C.60-8K-bin.13	C	5	C	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.5.C.60-8K-bin.14	C	5	C	60	8K	k__Bacteria (UID209)	100	0	0
C.5.C.60-8K-bin.15	C	5	C	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.5.C.60-8K-bin.16	C	5	C	60	8K	k__Bacteria (UID209)	100	0	0
C.5.C.60-8K-bin.17	C	5	C	60	8K	g__Bacillus (UID864)	99.59	0	0
C.5.C.60-8K-bin.18	C	5	C	60	8K	k__Bacteria (UID209)	100	1.75	0
C.5.C.60-8K-bin.19	C	5	C	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.5.C.60-8K-bin.2	C	5	C	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.5.C.60-8K-bin.20	C	5	C	60	8K	k__Archaea (UID146)	98.53	0	0
C.5.C.60-8K-bin.21	C	5	C	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.5.C.60-8K-bin.22	C	5	C	60	8K	k__Archaea (UID146)	97.06	1.47	50
C.5.C.60-8K-bin.23	C	5	C	60	8K	f__Rhodobacteraceae (UID3340)	96.89	0.61	0
C.5.C.60-8K-bin.24	C	5	C	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.5.C.60-8K-bin.25	C	5	C	60	8K	k__Bacteria (UID209)	100	1.75	0
C.5.C.60-8K-bin.26	C	5	C	60	8K	f__Rhodobacteraceae (UID3340)	98.11	0.3	0
C.5.C.60-8K-bin.27	C	5	C	60	8K	k__Archaea (UID146)	97.06	1.47	50
C.5.C.60-8K-bin.28	C	5	C	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.5.C.60-8K-bin.29	C	5	C	60	8K	f__Rhodobacteraceae (UID3340)	98.11	0.3	0
C.5.C.60-8K-bin.3	C	5	C	60	8K	k__Archaea (UID146)	98.53	0	0
C.5.C.60-8K-bin.30	C	5	C	60	8K	k__Bacteria (UID3187)	94.87	0	0
C.5.C.60-8K-bin.31	C	5	C	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.5.C.60-8K-bin.32	C	5	C	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.5.C.60-8K-bin.33	C	5	C	60	8K	g__Bacillus (UID864)	99.59	0	0
C.5.C.60-8K-bin.34	C	5	C	60	8K	k__Archaea (UID146)	98.53	0	0
C.5.C.60-8K-bin.35	C	5	C	60	8K	k__Bacteria (UID209)	100	0	0
C.5.C.60-8K-bin.36	C	5	C	60	8K	k__Archaea (UID146)	98.53	0	0
C.5.C.60-8K-bin.37	C	5	C	60	8K	f__Enterobacteriaceae (UID5103)	98.77	0.69	0
C.5.C.60-8K-bin.38	C	5	C	60	8K	f__Rhodobacteraceae (UID3340)	98.11	0.3	0
C.5.C.60-8K-bin.39	C	5	C	60	8K	k__Archaea (UID146)	97.06	1.47	50
C.5.C.60-8K-bin.4	C	5	C	60	8K	g__Bacillus (UID864)	99.59	0	0
C.5.C.60-8K-bin.40	C	5	C	60	8K	k__Bacteria (UID3187)	94.87	0	0
C.5.C.60-8K-bin.41	C	5	C	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.5.C.60-8K-bin.42	C	5	C	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.5.C.60-8K-bin.43	C	5	C	60	8K	k__Bacteria (UID3187)	97.44	0	0
C.5.C.60-8K-bin.44	C	5	C	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.5.C.60-8K-bin.45	C	5	C	60	8K	k__Bacteria (UID209)	100	0	0
C.5.C.60-8K-bin.46	C	5	C	60	8K	k__Bacteria (UID209)	100	1.75	0
C.5.C.60-8K-bin.47	C	5	C	60	8K	k__Bacteria (UID3187)	94.87	0	0
C.5.C.60-8K-bin.48	C	5	C	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.5.C.60-8K-bin.49	C	5	C	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.5.C.60-8K-bin.5	C	5	C	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.5.C.60-8K-bin.6	C	5	C	60	8K	k__Bacteria (UID209)	100	1.75	0
C.5.C.60-8K-bin.7	C	5	C	60	8K	g__Bacillus (UID864)	99.59	0	0
C.5.C.60-8K-bin.8	C	5	C	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.5.C.60-8K-bin.9	C	5	C	60	8K	k__Archaea (UID146)	97.06	1.47	50
C.5.C.60-DT-bin.1	C	5	C	60	DT	f__Rhodobacteraceae (UID3340)	95.68	0.3	0
C.5.C.60-DT-bin.10	C	5	C	60	DT	o__Rhizobiales (UID3450)	96.66	1.92	75
C.5.C.60-DT-bin.11	C	5	C	60	DT	g__Bacillus (UID864)	99.59	0	0
C.5.C.60-DT-bin.12	C	5	C	60	DT	p__Euryarchaeota (UID49)	95.42	13.73	17.24
C.5.C.60-DT-bin.13	C	5	C	60	DT	k__Bacteria (UID209)	100	1.75	0
C.5.C.60-DT-bin.14	C	5	C	60	DT	p__Euryarchaeota (UID49)	100	1.96	0
C.5.C.60-DT-bin.15	C	5	C	60	DT	k__Bacteria (UID209)	100	0	0
C.5.C.60-DT-bin.16	C	5	C	60	DT	k__Bacteria (UID203)	99.69	28.87	48.65
C.5.C.60-DT-bin.17	C	5	C	60	DT	f__Spirochaetaceae (UID2512)	54.2	2.48	9.09
C.5.C.60-DT-bin.18	C	5	C	60	DT	g__Streptomyces (UID2052)	99.91	0	0
C.5.C.60-DT-bin.19	C	5	C	60	DT	f__Spirochaetaceae (UID2512)	95.97	45.97	19.35
C.5.C.60-DT-bin.2	C	5	C	60	DT	o__Rhizobiales (UID3447)	100	0.8	0
C.5.C.60-DT-bin.20	C	5	C	60	DT	k__Archaea (UID2)	71.42	14.99	0
C.5.C.60-DT-bin.21	C	5	C	60	DT	f__Rhodobacteraceae (UID3340)	90.3	0.48	0
C.5.C.60-DT-bin.22	C	5	C	60	DT	k__Bacteria (UID209)	96.55	0.47	0
C.5.C.60-DT-bin.23	C	5	C	60	DT	f__Enterobacteriaceae (UID5054)	99.02	0.08	0
C.5.C.60-DT-bin.24	C	5	C	60	DT	k__Archaea (UID146)	99.26	2.21	66.67
C.5.C.60-DT-bin.25	C	5	C	60	DT	k__Bacteria (UID3187)	90.52	1.72	0
C.5.C.60-DT-bin.3	C	5	C	60	DT	k__Archaea (UID146)	100	0	0
C.5.C.60-DT-bin.4	C	5	C	60	DT	f__Rhodobacteraceae (UID3340)	99.29	2.68	18.18
C.5.C.60-DT-bin.5	C	5	C	60	DT	k__Archaea (UID2)	90.65	6.07	8.33
C.5.C.60-DT-bin.6	C	5	C	60	DT	k__Archaea (UID2)	53.12	20.54	0
C.5.C.60-DT-bin.7	C	5	C	60	DT	f__Enterobacteriaceae (UID5103)	99.19	1	0
C.5.C.60-DT-bin.8	C	5	C	60	DT	k__Bacteria (UID203)	100	7.21	50
C.5.C.60-DT-bin.9	C	5	C	60	DT	o__Burkholderiales (UID4001)	98.86	8.54	26.19
C.5.C.60-MM-bin.1	C	5	C	60	MM	c__Alphaproteobacteria (UID3422)	99.68	0	0
C.5.C.60-MM-bin.10	C	5	C	60	MM	f__Rhodobacteraceae (UID3340)	98.39	1.36	0
C.5.C.60-MM-bin.11	C	5	C	60	MM	p__Cyanobacteria (UID2189)	84.93	0.78	60
C.5.C.60-MM-bin.12	C	5	C	60	MM	k__Bacteria (UID203)	3.45	0	0
C.5.C.60-MM-bin.13	C	5	C	60	MM	o__Burkholderiales (UID4001)	99.15	2.6	0
C.5.C.60-MM-bin.14	C	5	C	60	MM	f__Spirochaetaceae (UID2512)	99.19	0	0
C.5.C.60-MM-bin.15	C	5	C	60	MM	f__Rhodobacteraceae (UID3340)	98.41	0	0
C.5.C.60-MM-bin.16	C	5	C	60	MM	f__Enterobacteriaceae (UID5054)	99.9	0.08	0
C.5.C.60-MM-bin.17	C	5	C	60	MM	k__Bacteria (UID209)	96.55	0.47	0
C.5.C.60-MM-bin.18	C	5	C	60	MM	k__Bacteria (UID3187)	99.15	0.85	0
C.5.C.60-MM-bin.19	C	5	C	60	MM	k__Bacteria (UID2993)	98.98	0	0
C.5.C.60-MM-bin.2	C	5	C	60	MM	o__Rhizobiales (UID3447)	99.6	0.8	0
C.5.C.60-MM-bin.20	C	5	C	60	MM	c__Gammaproteobacteria (UID4387)	99.44	0.56	0
C.5.C.60-MM-bin.21	C	5	C	60	MM	f__Spirochaetaceae (UID2512)	86.85	6.1	72.73
C.5.C.60-MM-bin.22	C	5	C	60	MM	f__Spirochaetaceae (UID2512)	100	0	0
C.5.C.60-MM-bin.23	C	5	C	60	MM	k__Bacteria (UID209)	98.28	0	0
C.5.C.60-MM-bin.24	C	5	C	60	MM	c__Alphaproteobacteria (UID3422)	96.81	1.41	33.33
C.5.C.60-MM-bin.25	C	5	C	60	MM	c__Alphaproteobacteria (UID3422)	99.22	0.43	50
C.5.C.60-MM-bin.26	C	5	C	60	MM	p__Cyanobacteria (UID2189)	90.81	1.07	50
C.5.C.60-MM-bin.3	C	5	C	60	MM	k__Bacteria (UID3187)	98.28	2.63	0
C.5.C.60-MM-bin.4	C	5	C	60	MM	p__Cyanobacteria (UID2189)	99.11	0.74	0
C.5.C.60-MM-bin.5	C	5	C	60	MM	g__Streptomyces (UID2052)	99.91	0	0
C.5.C.60-MM-bin.6	C	5	C	60	MM	k__Bacteria (UID209)	100	1.75	0
C.5.C.60-MM-bin.7	C	5	C	60	MM	f__Rhodobacteraceae (UID3340)	99.09	0.65	0
C.5.C.60-MM-bin.8	C	5	C	60	MM	g__Bacillus (UID864)	99.59	0	0
C.5.C.60-MM-bin.9	C	5	C	60	MM	k__Bacteria (UID3187)	87.93	1.29	50
C.5.N.60-8K-bin.1	C	5	N	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.5.N.60-8K-bin.10	C	5	N	60	8K	c__Alphaproteobacteria (UID3422)	97.08	0.49	0
C.5.N.60-8K-bin.11	C	5	N	60	8K	c__Alphaproteobacteria (UID3422)	97.08	0.49	0
C.5.N.60-8K-bin.12	C	5	N	60	8K	k__Archaea (UID146)	97.06	0.74	0
C.5.N.60-8K-bin.13	C	5	N	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.5.N.60-8K-bin.14	C	5	N	60	8K	k__Bacteria (UID209)	100	1.75	0
C.5.N.60-8K-bin.15	C	5	N	60	8K	p__Euryarchaeota (UID49)	99.84	0.65	0
C.5.N.60-8K-bin.16	C	5	N	60	8K	k__Archaea (UID146)	99.26	0	0
C.5.N.60-8K-bin.17	C	5	N	60	8K	p__Euryarchaeota (UID49)	99.84	0.65	0
C.5.N.60-8K-bin.18	C	5	N	60	8K	p__Euryarchaeota (UID49)	99.84	0.65	0
