Bin Id	Community	Abundance_distribution	Taxonomic_distribution	Depth	Pipeline	Marker lineage	Completeness	Contamination	Strain heterogeneity
A.3.V.60-MM-bin.10	A	3	V	60	MM	o__Rhodospirillales (UID3754)	97.96	0.5	0
A.3.V.60-MM-bin.11	A	3	V	60	MM	o__Rhodospirillales (UID3754)	97.91	0	0
A.3.V.60-MM-bin.12	A	3	V	60	MM	c__Betaproteobacteria (UID3959)	97.88	0.04	100
A.3.V.60-MM-bin.13	A	3	V	60	MM	f__Rhodobacteraceae (UID3356)	99.55	0.33	0
A.3.V.60-MM-bin.14	A	3	V	60	MM	k__Bacteria (UID2570)	90.04	0	0
A.3.V.60-MM-bin.15	A	3	V	60	MM	o__Actinomycetales (UID1814)	95.04	5.18	45.83
A.3.V.60-MM-bin.16	A	3	V	60	MM	o__Rhizobiales (UID3481)	99.44	0.44	0
A.3.V.60-MM-bin.17	A	3	V	60	MM	o__Flavobacteriales (UID2815)	98.04	0	0
A.3.V.60-MM-bin.18	A	3	V	60	MM	f__Rhodobacteraceae (UID3356)	99.24	0.3	0
A.3.V.60-MM-bin.2	A	3	V	60	MM	f__Bacillaceae (UID829)	95.3	0.16	25
A.3.V.60-MM-bin.3	A	3	V	60	MM	f__Rhodobacteraceae (UID3340)	99.39	0	0
A.3.V.60-MM-bin.4	A	3	V	60	MM	k__Bacteria (UID3060)	98.78	0	0
A.3.V.60-MM-bin.5	A	3	V	60	MM	k__Bacteria (UID2570)	97.27	0.55	0
A.3.V.60-MM-bin.6	A	3	V	60	MM	o__Burkholderiales (UID4000)	100	2.1	0
A.3.V.60-MM-bin.7	A	3	V	60	MM	o__Rhodospirillales (UID3754)	100	0	0
A.3.V.60-MM-bin.8	A	3	V	60	MM	k__Bacteria (UID2570)	98.9	0.27	0
A.3.V.60-MM-bin.9	A	3	V	60	MM	f__Rhodobacteraceae (UID3361)	99.25	0.83	0
A.4.C.60-8K-bin.1	A	4	C	60	8K	k__Bacteria (UID3060)	97.15	0	0
A.4.C.60-8K-bin.10	A	4	C	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.4.C.60-8K-bin.11	A	4	C	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.4.C.60-8K-bin.12	A	4	C	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.4.C.60-8K-bin.13	A	4	C	60	8K	f__Rhodobacteraceae (UID3361)	97	2.43	35.71
A.4.C.60-8K-bin.14	A	4	C	60	8K	o__Rhizobiales (UID3481)	98.64	0.48	25
A.4.C.60-8K-bin.15	A	4	C	60	8K	f__Rhodobacteraceae (UID3361)	97	2.43	35.71
A.4.C.60-8K-bin.16	A	4	C	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.4.C.60-8K-bin.17	A	4	C	60	8K	k__Bacteria (UID3060)	98.78	0.51	0
A.4.C.60-8K-bin.18	A	4	C	60	8K	k__Bacteria (UID3060)	98.78	0.51	0
A.4.C.60-8K-bin.19	A	4	C	60	8K	f__Rhodobacteraceae (UID3356)	75.1	0.71	25
A.4.C.60-8K-bin.2	A	4	C	60	8K	o__Rhizobiales (UID3481)	98.64	0.48	25
A.4.C.60-8K-bin.20	A	4	C	60	8K	g__Vibrio (UID4878)	98.67	0.03	0
A.4.C.60-8K-bin.21	A	4	C	60	8K	g__Vibrio (UID4878)	98.67	0.03	0
A.4.C.60-8K-bin.22	A	4	C	60	8K	f__Bacillaceae (UID829)	98.31	0.03	0
A.4.C.60-8K-bin.23	A	4	C	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.4.C.60-8K-bin.24	A	4	C	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.4.C.60-8K-bin.25	A	4	C	60	8K	k__Bacteria (UID3060)	97.15	0	0
A.4.C.60-8K-bin.26	A	4	C	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.4.C.60-8K-bin.27	A	4	C	60	8K	k__Bacteria (UID3060)	97.15	0	0
A.4.C.60-8K-bin.28	A	4	C	60	8K	o__Rhizobiales (UID3481)	98.64	0.48	25
A.4.C.60-8K-bin.29	A	4	C	60	8K	f__Rhodobacteraceae (UID3356)	73.21	0.71	25
A.4.C.60-8K-bin.3	A	4	C	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.4.C.60-8K-bin.30	A	4	C	60	8K	f__Bacillaceae (UID829)	98.31	0.03	0
A.4.C.60-8K-bin.31	A	4	C	60	8K	k__Bacteria (UID203)	76.21	0	0
A.4.C.60-8K-bin.32	A	4	C	60	8K	k__Bacteria (UID3060)	97.15	0	0
A.4.C.60-8K-bin.33	A	4	C	60	8K	k__Bacteria (UID203)	76.21	0	0
A.4.C.60-8K-bin.34	A	4	C	60	8K	k__Bacteria (UID3060)	98.78	0.51	0
A.4.C.60-8K-bin.35	A	4	C	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.4.C.60-8K-bin.36	A	4	C	60	8K	f__Rhodobacteraceae (UID3356)	75.1	0.71	25
A.4.C.60-8K-bin.37	A	4	C	60	8K	f__Bacillaceae (UID829)	98.31	0.03	0
A.4.C.60-8K-bin.38	A	4	C	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.4.C.60-8K-bin.39	A	4	C	60	8K	k__Bacteria (UID3060)	98.78	0.51	0
A.4.C.60-8K-bin.4	A	4	C	60	8K	f__Rhodobacteraceae (UID3361)	97	2.43	35.71
A.4.C.60-8K-bin.40	A	4	C	60	8K	f__Bacillaceae (UID829)	98.31	0.03	0
A.4.C.60-8K-bin.41	A	4	C	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.4.C.60-8K-bin.42	A	4	C	60	8K	g__Vibrio (UID4878)	98.67	0.03	0
A.4.C.60-8K-bin.5	A	4	C	60	8K	f__Rhodobacteraceae (UID3356)	75.1	0.71	25
A.4.C.60-8K-bin.6	A	4	C	60	8K	g__Vibrio (UID4878)	98.67	0.03	0
A.4.C.60-8K-bin.7	A	4	C	60	8K	o__Rhizobiales (UID3481)	98.64	0.48	25
A.4.C.60-8K-bin.8	A	4	C	60	8K	k__Bacteria (UID203)	76.21	0	0
A.4.C.60-8K-bin.9	A	4	C	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.4.C.60-DT-bin.1	A	4	C	60	DT	f__Rhodobacteraceae (UID3340)	68.52	2.74	19.23
A.4.C.60-DT-bin.10	A	4	C	60	DT	f__Bacillaceae (UID829)	92.54	1.36	50
A.4.C.60-DT-bin.11	A	4	C	60	DT	f__Rhodobacteraceae (UID3340)	98.26	0	0
A.4.C.60-DT-bin.12	A	4	C	60	DT	p__Euryarchaeota (UID49)	97.39	0	0
A.4.C.60-DT-bin.13	A	4	C	60	DT	p__Euryarchaeota (UID49)	100	0	0
A.4.C.60-DT-bin.14	A	4	C	60	DT	o__Rhizobiales (UID3481)	99.44	0.95	12.5
A.4.C.60-DT-bin.15	A	4	C	60	DT	k__Bacteria (UID2570)	98.34	7.18	7.69
A.4.C.60-DT-bin.16	A	4	C	60	DT	k__Bacteria (UID3060)	99.39	0	0
A.4.C.60-DT-bin.17	A	4	C	60	DT	k__Bacteria (UID3060)	98.37	0	0
A.4.C.60-DT-bin.18	A	4	C	60	DT	k__Bacteria (UID3060)	98.78	1.32	0
A.4.C.60-DT-bin.19	A	4	C	60	DT	k__Bacteria (UID2570)	98.91	0.55	0
A.4.C.60-DT-bin.2	A	4	C	60	DT	f__Rhodobacteraceae (UID3361)	98.06	3.03	31.25
A.4.C.60-DT-bin.3	A	4	C	60	DT	k__Bacteria (UID2570)	91.76	1.92	0
A.4.C.60-DT-bin.4	A	4	C	60	DT	o__Rhodospirillales (UID3754)	64.66	4.7	6.67
A.4.C.60-DT-bin.5	A	4	C	60	DT	f__Rhodobacteraceae (UID3356)	89.25	1.91	18.18
A.4.C.60-DT-bin.6	A	4	C	60	DT	p__Euryarchaeota (UID49)	99.35	1.31	0
A.4.C.60-DT-bin.7	A	4	C	60	DT	f__Bacillaceae (UID829)	98.85	0.08	0
A.4.C.60-DT-bin.8	A	4	C	60	DT	k__Archaea (UID2)	68.23	14.52	0
A.4.C.60-DT-bin.9	A	4	C	60	DT	g__Vibrio (UID4878)	99.86	0.54	0
A.4.C.60-MM-bin.1	A	4	C	60	MM	o__Rhizobiales (UID3481)	99.42	0.54	0
A.4.C.60-MM-bin.10	A	4	C	60	MM	f__Rhizobiaceae (UID3563)	88.78	8.6	27.12
A.4.C.60-MM-bin.11	A	4	C	60	MM	k__Bacteria (UID2570)	98.91	0	0
A.4.C.60-MM-bin.12	A	4	C	60	MM	k__Bacteria (UID2570)	98.9	0.27	0
A.4.C.60-MM-bin.13	A	4	C	60	MM	k__Bacteria (UID3060)	98.78	0	0
A.4.C.60-MM-bin.14	A	4	C	60	MM	f__Bacillaceae (UID829)	97.76	0.57	0
A.4.C.60-MM-bin.2	A	4	C	60	MM	k__Bacteria (UID3060)	98.78	0.51	0
A.4.C.60-MM-bin.3	A	4	C	60	MM	f__Rhizobiaceae (UID3564)	95.23	4.76	31.43
A.4.C.60-MM-bin.4	A	4	C	60	MM	f__Rhodobacteraceae (UID3361)	70.76	6.73	12.2
A.4.C.60-MM-bin.5	A	4	C	60	MM	f__Rhodobacteraceae (UID3356)	71	8.1	14.29
A.4.C.60-MM-bin.6	A	4	C	60	MM	g__Vibrio (UID4878)	99.28	1.67	56.25
A.4.C.60-MM-bin.7	A	4	C	60	MM	k__Bacteria (UID2570)	100	0.55	100
A.4.C.60-MM-bin.8	A	4	C	60	MM	f__Rhodobacteraceae (UID3340)	98.64	0	0
A.4.C.60-MM-bin.9	A	4	C	60	MM	k__Bacteria (UID3060)	99.39	1.58	66.67
A.4.N.60-8K-bin.1	A	4	N	60	8K	g__Vibrio (UID4878)	98.78	0.03	0
A.4.N.60-8K-bin.10	A	4	N	60	8K	f__Rhodobacteraceae (UID3356)	96.31	0.3	0
A.4.N.60-8K-bin.11	A	4	N	60	8K	f__Bacillaceae (UID829)	89.62	1.09	33.33
A.4.N.60-8K-bin.12	A	4	N	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
A.4.N.60-8K-bin.13	A	4	N	60	8K	k__Bacteria (UID3060)	97.56	0	0
A.4.N.60-8K-bin.14	A	4	N	60	8K	o__Burkholderiales (UID4000)	96.26	0	0
A.4.N.60-8K-bin.15	A	4	N	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.4.N.60-8K-bin.16	A	4	N	60	8K	k__Bacteria (UID3060)	97.56	0	0
A.4.N.60-8K-bin.17	A	4	N	60	8K	o__Burkholderiales (UID4000)	96.26	0	0
A.4.N.60-8K-bin.18	A	4	N	60	8K	g__Vibrio (UID4878)	98.78	0.03	0
A.4.N.60-8K-bin.19	A	4	N	60	8K	o__Burkholderiales (UID4000)	98.13	0	0
A.4.N.60-8K-bin.2	A	4	N	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.4.N.60-8K-bin.20	A	4	N	60	8K	f__Rhodobacteraceae (UID3356)	96.31	0.3	0
A.4.N.60-8K-bin.21	A	4	N	60	8K	k__Bacteria (UID3060)	97.56	0	0
A.4.N.60-8K-bin.22	A	4	N	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
A.4.N.60-8K-bin.23	A	4	N	60	8K	f__Halobacteriaceae (UID96)	97.4	0	0
A.4.N.60-8K-bin.24	A	4	N	60	8K	f__Halobacteriaceae (UID96)	97.4	0	0
A.4.N.60-8K-bin.25	A	4	N	60	8K	f__Rhodobacteraceae (UID3361)	99.55	0.53	0
A.4.N.60-8K-bin.26	A	4	N	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.4.N.60-8K-bin.27	A	4	N	60	8K	o__Rhodospirillales (UID3754)	99.4	0.5	0
A.4.N.60-8K-bin.28	A	4	N	60	8K	f__Halobacteriaceae (UID96)	99.33	0.62	66.67
A.4.N.60-8K-bin.29	A	4	N	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
A.4.N.60-8K-bin.3	A	4	N	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.4.N.60-8K-bin.30	A	4	N	60	8K	o__Rhodospirillales (UID3754)	99.4	0.5	0
A.4.N.60-8K-bin.31	A	4	N	60	8K	f__Halobacteriaceae (UID96)	99.33	0.62	66.67
A.4.N.60-8K-bin.32	A	4	N	60	8K	f__Bacillaceae (UID829)	98.31	0	0
A.4.N.60-8K-bin.33	A	4	N	60	8K	f__Bacillaceae (UID829)	89.62	1.09	33.33
A.4.N.60-8K-bin.34	A	4	N	60	8K	f__Bacillaceae (UID829)	89.62	1.09	33.33
A.4.N.60-8K-bin.35	A	4	N	60	8K	f__Rhodobacteraceae (UID3356)	96.31	0.3	0
A.4.N.60-8K-bin.36	A	4	N	60	8K	g__Vibrio (UID4878)	98.78	0.03	0
A.4.N.60-8K-bin.37	A	4	N	60	8K	f__Halobacteriaceae (UID96)	99.33	0.62	66.67
A.4.N.60-8K-bin.38	A	4	N	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
A.4.N.60-8K-bin.39	A	4	N	60	8K	f__Bacillaceae (UID829)	98.31	0	0
A.4.N.60-8K-bin.4	A	4	N	60	8K	o__Burkholderiales (UID4000)	96.26	0	0
A.4.N.60-8K-bin.40	A	4	N	60	8K	f__Rhodobacteraceae (UID3361)	99.55	0.53	0
A.4.N.60-8K-bin.41	A	4	N	60	8K	o__Actinomycetales (UID1815)	93.92	1.09	16.67
A.4.N.60-8K-bin.42	A	4	N	60	8K	f__Rhodobacteraceae (UID3361)	99.55	0.53	0
A.4.N.60-8K-bin.43	A	4	N	60	8K	f__Halobacteriaceae (UID96)	99.33	0.62	66.67
A.4.N.60-8K-bin.44	A	4	N	60	8K	f__Halobacteriaceae (UID96)	97.4	0	0
A.4.N.60-8K-bin.45	A	4	N	60	8K	k__Bacteria (UID3060)	97.56	0	0
A.4.N.60-8K-bin.46	A	4	N	60	8K	o__Actinomycetales (UID1815)	93.92	1.09	16.67
A.4.N.60-8K-bin.47	A	4	N	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.4.N.60-8K-bin.48	A	4	N	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.4.N.60-8K-bin.49	A	4	N	60	8K	f__Bacillaceae (UID829)	98.31	0.03	0
A.4.N.60-8K-bin.5	A	4	N	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.4.N.60-8K-bin.50	A	4	N	60	8K	f__Bacillaceae (UID829)	89.62	1.09	33.33
A.4.N.60-8K-bin.51	A	4	N	60	8K	o__Actinomycetales (UID1815)	93.92	1.09	16.67
A.4.N.60-8K-bin.52	A	4	N	60	8K	f__Halobacteriaceae (UID96)	97.4	0	0
A.4.N.60-8K-bin.53	A	4	N	60	8K	o__Actinomycetales (UID1815)	93.92	1.09	16.67
A.4.N.60-8K-bin.54	A	4	N	60	8K	f__Bacillaceae (UID829)	98.31	0	0
A.4.N.60-8K-bin.55	A	4	N	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.4.N.60-8K-bin.56	A	4	N	60	8K	o__Rhodospirillales (UID3754)	99.4	0.5	0
A.4.N.60-8K-bin.6	A	4	N	60	8K	o__Rhodospirillales (UID3754)	99.4	0.5	0
A.4.N.60-8K-bin.7	A	4	N	60	8K	g__Vibrio (UID4878)	98.78	0.03	0
A.4.N.60-8K-bin.8	A	4	N	60	8K	f__Rhodobacteraceae (UID3361)	99.55	0.53	0
A.4.N.60-8K-bin.9	A	4	N	60	8K	f__Rhodobacteraceae (UID3356)	96.31	0.3	0
A.4.N.60-DT-bin.1	A	4	N	60	DT	k__Bacteria (UID2565)	91.4	5.49	53.85
A.4.N.60-DT-bin.10	A	4	N	60	DT	f__Halobacteriaceae (UID96)	97.11	0	0
A.4.N.60-DT-bin.11	A	4	N	60	DT	f__Halobacteriaceae (UID96)	99.33	1	50
A.4.N.60-DT-bin.12	A	4	N	60	DT	f__Rhodobacteraceae (UID3356)	99.24	0.3	0
A.4.N.60-DT-bin.13	A	4	N	60	DT	k__Bacteria (UID203)	83.53	30.52	94.59
A.4.N.60-DT-bin.14	A	4	N	60	DT	k__Bacteria (UID2570)	99.45	0	0
A.4.N.60-DT-bin.15	A	4	N	60	DT	f__Bacillaceae (UID829)	98.92	0.03	0
A.4.N.60-DT-bin.16	A	4	N	60	DT	f__Rhodobacteraceae (UID3361)	99.25	1.28	0
A.4.N.60-DT-bin.17	A	4	N	60	DT	o__Rhodospirillales (UID3754)	99.9	1	50
A.4.N.60-DT-bin.18	A	4	N	60	DT	k__Bacteria (UID2570)	98.9	0.27	0
A.4.N.60-DT-bin.19	A	4	N	60	DT	k__Bacteria (UID2570)	98.91	0	0
A.4.N.60-DT-bin.2	A	4	N	60	DT	o__Flavobacteriales (UID2815)	93.26	10.78	22.22
A.4.N.60-DT-bin.20	A	4	N	60	DT	o__Rhodospirillales (UID3754)	98.01	0	0
A.4.N.60-DT-bin.21	A	4	N	60	DT	k__Bacteria (UID3060)	99.19	0	0
A.4.N.60-DT-bin.22	A	4	N	60	DT	o__Actinomycetales (UID1815)	92.72	1.09	16.67
A.4.N.60-DT-bin.23	A	4	N	60	DT	g__Vibrio (UID4878)	99.86	0.03	0
A.4.N.60-DT-bin.24	A	4	N	60	DT	f__Rhizobiaceae (UID3564)	99.94	0.86	0
A.4.N.60-DT-bin.3	A	4	N	60	DT	o__Burkholderiales (UID4000)	100	0	0
A.4.N.60-DT-bin.4	A	4	N	60	DT	k__Archaea (UID2)	69.48	15.46	3.64
A.4.N.60-DT-bin.5	A	4	N	60	DT	f__Rhodobacteraceae (UID3356)	99.55	1.36	0
A.4.N.60-DT-bin.6	A	4	N	60	DT	p__Euryarchaeota (UID49)	98.04	0	0
A.4.N.60-DT-bin.7	A	4	N	60	DT	f__Rhizobiaceae (UID3563)	96.44	0.3	100
A.4.N.60-DT-bin.8	A	4	N	60	DT	o__Rhodospirillales (UID3754)	97.47	0	0
A.4.N.60-DT-bin.9	A	4	N	60	DT	f__Bacillaceae (UID829)	99.45	1.23	60
A.4.N.60-MM-bin.1	A	4	N	60	MM	f__Bacillaceae (UID829)	83.24	10.76	1.47
A.4.N.60-MM-bin.10	A	4	N	60	MM	o__Burkholderiales (UID4000)	99.53	0	0
A.4.N.60-MM-bin.11	A	4	N	60	MM	f__Rhodobacteraceae (UID3361)	98.49	0.53	0
A.4.N.60-MM-bin.12	A	4	N	60	MM	f__Rhodobacteraceae (UID3356)	99.24	0.3	0
A.4.N.60-MM-bin.13	A	4	N	60	MM	k__Bacteria (UID2570)	94.48	0	0
A.4.N.60-MM-bin.14	A	4	N	60	MM	f__Rhizobiaceae (UID3563)	96.14	0.3	100
A.4.N.60-MM-bin.15	A	4	N	60	MM	k__Bacteria (UID2565)	100	0	0
A.4.N.60-MM-bin.16	A	4	N	60	MM	o__Rhodospirillales (UID3754)	99.4	0	0
A.4.N.60-MM-bin.17	A	4	N	60	MM	f__Bacillaceae (UID829)	99.45	1.09	33.33
A.4.N.60-MM-bin.18	A	4	N	60	MM	f__Rhizobiaceae (UID3564)	99.66	0.06	0
A.4.N.60-MM-bin.2	A	4	N	60	MM	k__Bacteria (UID2570)	98.91	0	0
A.4.N.60-MM-bin.3	A	4	N	60	MM	o__Rhodospirillales (UID3754)	99.5	0	0
A.4.N.60-MM-bin.4	A	4	N	60	MM	o__Flavobacteriales (UID2815)	93.75	2.35	42.86
A.4.N.60-MM-bin.5	A	4	N	60	MM	o__Rhodospirillales (UID3754)	97.96	0	0
A.4.N.60-MM-bin.6	A	4	N	60	MM	f__Rhodobacteraceae (UID3356)	99.55	0.33	0
A.4.N.60-MM-bin.7	A	4	N	60	MM	k__Bacteria (UID2570)	98.9	0.27	0
A.4.N.60-MM-bin.8	A	4	N	60	MM	g__Vibrio (UID4878)	99.86	0.03	0
A.4.V.60-8K-bin.1	A	4	V	60	8K	f__Rhodobacteraceae (UID3356)	94.45	0.92	33.33
A.4.V.60-8K-bin.10	A	4	V	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.4.V.60-8K-bin.11	A	4	V	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.4.V.60-8K-bin.12	A	4	V	60	8K	k__Bacteria (UID3060)	98.37	0	0
A.4.V.60-8K-bin.13	A	4	V	60	8K	g__Vibrio (UID4878)	98.69	0.03	0
A.4.V.60-8K-bin.14	A	4	V	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.4.V.60-8K-bin.15	A	4	V	60	8K	f__Bacillaceae (UID829)	98.31	0.03	0
A.4.V.60-8K-bin.16	A	4	V	60	8K	f__Bacillaceae (UID829)	98.31	0.03	0
A.4.V.60-8K-bin.17	A	4	V	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.4.V.60-8K-bin.18	A	4	V	60	8K	p__Euryarchaeota (UID49)	90.2	0	0
A.4.V.60-8K-bin.19	A	4	V	60	8K	k__Bacteria (UID3060)	98.37	0	0
A.4.V.60-8K-bin.2	A	4	V	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.4.V.60-8K-bin.20	A	4	V	60	8K	o__Rhizobiales (UID3481)	87.97	0.48	25
A.4.V.60-8K-bin.21	A	4	V	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.4.V.60-8K-bin.22	A	4	V	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.4.V.60-8K-bin.23	A	4	V	60	8K	g__Vibrio (UID4878)	98.69	0.03	0
A.4.V.60-8K-bin.24	A	4	V	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.4.V.60-8K-bin.25	A	4	V	60	8K	g__Vibrio (UID4878)	98.69	0.03	0
A.4.V.60-8K-bin.26	A	4	V	60	8K	k__Bacteria (UID3060)	98.37	0	0
A.4.V.60-8K-bin.27	A	4	V	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.4.V.60-8K-bin.28	A	4	V	60	8K	f__Rhodobacteraceae (UID3356)	94.75	1.22	40
A.4.V.60-8K-bin.29	A	4	V	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.4.V.60-8K-bin.3	A	4	V	60	8K	f__Bacillaceae (UID829)	98.31	0.03	0
A.4.V.60-8K-bin.30	A	4	V	60	8K	f__Rhodobacteraceae (UID3356)	93.84	0.92	33.33
A.4.V.60-8K-bin.4	A	4	V	60	8K	f__Rhodobacteraceae (UID3356)	93.84	0.92	33.33
A.4.V.60-8K-bin.5	A	4	V	60	8K	g__Vibrio (UID4878)	98.69	0.03	0
A.4.V.60-8K-bin.6	A	4	V	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.4.V.60-8K-bin.7	A	4	V	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.4.V.60-8K-bin.8	A	4	V	60	8K	k__Bacteria (UID3060)	98.37	0	0
A.4.V.60-8K-bin.9	A	4	V	60	8K	f__Bacillaceae (UID829)	98.31	0.03	0
A.4.V.60-DT-bin.1	A	4	V	60	DT	k__Bacteria (UID2570)	98.91	0.55	0
A.4.V.60-DT-bin.10	A	4	V	60	DT	c__Betaproteobacteria (UID3959)	45.18	3.07	16.67
A.4.V.60-DT-bin.11	A	4	V	60	DT	f__Rhodobacteraceae (UID3356)	86.83	2.34	5.56
A.4.V.60-DT-bin.12	A	4	V	60	DT	f__Bacillaceae (UID829)	98.31	0.03	0
A.4.V.60-DT-bin.13	A	4	V	60	DT	p__Euryarchaeota (UID49)	97.39	0.65	0
A.4.V.60-DT-bin.14	A	4	V	60	DT	k__Archaea (UID2)	69.16	14.52	0
A.4.V.60-DT-bin.15	A	4	V	60	DT	k__Bacteria (UID2570)	99.45	0	0
A.4.V.60-DT-bin.16	A	4	V	60	DT	g__Vibrio (UID4878)	99.86	0.03	0
A.4.V.60-DT-bin.17	A	4	V	60	DT	p__Euryarchaeota (UID49)	98.69	3.92	0
A.4.V.60-DT-bin.18	A	4	V	60	DT	p__Euryarchaeota (UID49)	100	0	0
A.4.V.60-DT-bin.2	A	4	V	60	DT	o__Rhizobiales (UID3481)	99.44	0.48	25
A.4.V.60-DT-bin.3	A	4	V	60	DT	k__Bacteria (UID2570)	98.9	0.27	0
A.4.V.60-DT-bin.4	A	4	V	60	DT	k__Bacteria (UID3060)	98.78	0.91	0
A.4.V.60-DT-bin.5	A	4	V	60	DT	k__Bacteria (UID3060)	99.39	0	0
A.4.V.60-DT-bin.6	A	4	V	60	DT	f__Rhodobacteraceae (UID3361)	73.91	3.3	15.79
A.4.V.60-DT-bin.7	A	4	V	60	DT	k__Bacteria (UID3060)	99.19	0	0
A.4.V.60-DT-bin.8	A	4	V	60	DT	f__Rhodobacteraceae (UID3356)	96.95	3.71	18.52
A.4.V.60-DT-bin.9	A	4	V	60	DT	f__Rhodobacteraceae (UID3340)	98.48	0	0
A.4.V.60-MM-bin.1	A	4	V	60	MM	k__Bacteria (UID3060)	98.64	2.88	33.33
A.4.V.60-MM-bin.10	A	4	V	60	MM	k__Bacteria (UID3060)	99.19	0	0
A.4.V.60-MM-bin.2	A	4	V	60	MM	f__Bacillaceae (UID829)	97.76	0.07	50
A.4.V.60-MM-bin.3	A	4	V	60	MM	k__Bacteria (UID2570)	98.91	0	0
A.4.V.60-MM-bin.4	A	4	V	60	MM	o__Rhizobiales (UID3481)	99.39	0.71	20
A.4.V.60-MM-bin.5	A	4	V	60	MM	k__Bacteria (UID2570)	100	0	0
A.4.V.60-MM-bin.6	A	4	V	60	MM	g__Vibrio (UID4878)	99.77	0.19	50
A.4.V.60-MM-bin.7	A	4	V	60	MM	f__Rhodobacteraceae (UID3340)	96.52	2.62	40
A.4.V.60-MM-bin.8	A	4	V	60	MM	k__Bacteria (UID3060)	99.39	0	0
A.4.V.60-MM-bin.9	A	4	V	60	MM	k__Bacteria (UID2570)	98.9	0.27	0
A.5.C.60-8K-bin.1	A	5	C	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.5.C.60-8K-bin.10	A	5	C	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.5.C.60-8K-bin.11	A	5	C	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
A.5.C.60-8K-bin.12	A	5	C	60	8K	o__Rhodospirillales (UID3754)	88.56	0	0
A.5.C.60-8K-bin.13	A	5	C	60	8K	f__Rhodobacteraceae (UID3356)	96.31	0.3	0
A.5.C.60-8K-bin.14	A	5	C	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.5.C.60-8K-bin.15	A	5	C	60	8K	o__Rhizobiales (UID3481)	98.64	0.69	20
A.5.C.60-8K-bin.16	A	5	C	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.5.C.60-8K-bin.17	A	5	C	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.5.C.60-8K-bin.18	A	5	C	60	8K	k__Bacteria (UID3060)	98.58	0	0
A.5.C.60-8K-bin.19	A	5	C	60	8K	k__Bacteria (UID2570)	98.91	0	0
A.5.C.60-8K-bin.2	A	5	C	60	8K	k__Bacteria (UID3060)	97.56	0	0
A.5.C.60-8K-bin.20	A	5	C	60	8K	k__Bacteria (UID3060)	98.78	0.51	0
A.5.C.60-8K-bin.21	A	5	C	60	8K	p__Euryarchaeota (UID49)	97.39	0	0
A.5.C.60-8K-bin.22	A	5	C	60	8K	o__Rhodospirillales (UID3754)	97.47	0	0
A.5.C.60-8K-bin.23	A	5	C	60	8K	f__Rhodobacteraceae (UID3356)	96.31	0.3	0
A.5.C.60-8K-bin.24	A	5	C	60	8K	o__Rhizobiales (UID3481)	98.64	0.48	25
A.5.C.60-8K-bin.25	A	5	C	60	8K	o__Rhodospirillales (UID3754)	96.02	0.5	0
A.5.C.60-8K-bin.26	A	5	C	60	8K	f__Rhodobacteraceae (UID3361)	98.34	0.23	0
A.5.C.60-8K-bin.27	A	5	C	60	8K	o__Burkholderiales (UID4000)	98.13	0	0
